ts,Tipo_raw,Subtipo da Aposta,Casa aposta vencedora,Número de casas disponíveis no momento da aposta,Dif % maior odd e segunda maior,Dif % maior odd e odd mediana,Dif Odds RB & BIA,MinutesToMatchStart,TempoApostas.Tempo total bot,Result,Odds,Tipo,wd,Dia Semana Aposta (UTC),DOW_name,Turno Aposta (UTC),Dif percent maior odd e segunda maior,Dif percent maior odd e odd mediana,Dif Odds RB E BIA,ROI,score
2025-11-11 12:09:00,Asian handicap first half,"-0,75",sing2,3.0,8.0,8.0,0.005586592178770954,471.0,,Win,1.79,FH,1,terça-feira,Ter,tarde,8.0,8.0,0.005586592178770954,0.79,1.0
2025-11-11 12:39:00,Asian handicap,"+0,25",sing2,6.0,0.0,4.0,0.005208333333333338,381.0,,Lose,1.92,FT,1,terça-feira,Ter,tarde,0.0,4.0,0.005208333333333338,-1.0,6.759691709451821e-14
2025-11-11 13:23:00,Asian handicap,"-0,25",pin88,1.0,,0.0,0.0,247.0,,Win,2.09,FT,1,terça-feira,Ter,tarde,,0.0,0.0,1.0899999999999999,0.5753221249189528
2025-11-11 13:40:00,Asian handicap,"-1,25",sing2,2.0,9.0,5.0,0.0307692307692308,1625.0,,Win,1.95,FT,1,terça-feira,Ter,tarde,9.0,5.0,0.0307692307692308,0.95,1.0
2025-11-11 13:42:00,Asian handicap,"-0,25",bf,6.0,2.0,3.0,0.01010101010101011,318.0,,Lose,1.98,FT,1,terça-feira,Ter,tarde,2.0,3.0,0.01010101010101011,-1.0,0.9980222018636727
2025-11-11 13:48:00,Asian handicap,0,sing2,4.0,6.0,6.0,0.031088082901554317,1632.0,,Win,1.93,FT,1,terça-feira,Ter,tarde,6.0,6.0,0.031088082901554317,0.9299999999999999,1.0
2025-11-11 15:44:00,Asian handicap,"+0,75",molly,3.0,0.0,0.0,0.00559832050384885,136.0,,Win,1.429,FT,1,terça-feira,Ter,tarde,0.0,0.0,0.00559832050384885,0.42900000000000005,0.16510861407081212
2025-11-11 16:56:00,Asian handicap,"+0,5",sing2,9.0,4.0,5.0,0.014778325123152615,124.0,,Lose,2.03,FT,1,terça-feira,Ter,tarde,4.0,5.0,0.014778325123152615,-1.0,0.9999999943566158
2025-11-11 17:08:00,Asian handicap,-1,pin88,1.0,,0.0,-0.0338983050847458,157.0,,Win,2.36,FT,1,terça-feira,Ter,tarde,,0.0,-0.0338983050847458,1.3599999999999999,0.7071245042159845
2025-11-11 17:33:00,Asian handicap,"-0,5",sing2,9.0,1.0,2.0,0.07614213197969538,153.0,,Lose,1.97,FT,1,terça-feira,Ter,tarde,1.0,2.0,0.07614213197969538,-1.0,0.12858991195979683
2025-11-11 18:31:00,Asian handicap,-1,mbook,6.0,1.0,3.0,0.04466019417475732,29.0,,Lose,2.06,FT,1,terça-feira,Ter,noite,1.0,3.0,0.04466019417475732,-1.0,6.119957634499737e-05
2025-11-11 18:36:00,Asian handicap,-1,sing2,7.0,4.0,6.0,0.007490636704119856,69.0,,Void,2.136,FT,1,terça-feira,Ter,noite,4.0,6.0,0.007490636704119856,0.0,0.9999952871691962
2025-11-11 18:47:00,Asian handicap first half,"-0,5",bf,7.0,1.0,2.0,0.015075376884422124,58.0,,Lose,1.99,FH,1,terça-feira,Ter,noite,1.0,2.0,0.015075376884422124,-1.0,0.4983661347366985
2025-11-11 18:47:00,Asian handicap first half,"-0,5",bf,7.0,1.0,2.0,0.015075376884422124,58.0,,Lose,1.99,FH,1,terça-feira,Ter,noite,1.0,2.0,0.015075376884422124,-1.0,0.4983661347366985
2025-11-11 19:21:00,Asian handicap,-1,pin88,2.0,7.0,3.0,-0.000418585182084694,1539.0,,Lose,2.389,FT,1,terça-feira,Ter,noite,7.0,3.0,-0.000418585182084694,-1.0,1.0
2025-11-11 20:06:00,Asian handicap first half,"+1,25",sing2,2.0,1.0,5.0,0.005235602094240842,2859.0,,Lose,1.91,FH,1,terça-feira,Ter,noite,1.0,5.0,0.005235602094240842,-1.0,3.068991066409943e-10
2025-11-11 21:35:00,Asian handicap,-1,pin88,1.0,,0.0,0.00980392156862746,654.0,,Win,2.04,FT,1,terça-feira,Ter,noite,,0.0,0.00980392156862746,1.04,0.6627543155954436
2025-11-11 22:22:00,Asian handicap first half,"-1,5",sing2,3.0,9.0,9.0,0.005464480874316944,2558.0,,Lose,1.83,FH,1,terça-feira,Ter,noite,9.0,9.0,0.005464480874316944,-1.0,1.0
2025-11-12 04:02:00,Asian handicap,0,sing2,4.0,4.0,6.0,0.03645833333333325,268.0,,Lose,1.92,FT,2,quarta-feira,Qua,madrugada,4.0,6.0,0.03645833333333325,-1.0,0.9999997977900803
2025-11-12 04:06:00,Asian handicap first half,"-0,25",sing2,2.0,7.0,4.0,0.02008819206271432,924.0,,HalfLose,2.041,FH,2,quarta-feira,Qua,madrugada,7.0,4.0,0.02008819206271432,-0.5,1.0
2025-11-12 04:08:00,Asian handicap,-1,sing2,4.0,7.0,8.0,0.020000000000000018,2632.0,,Lose,2.0,FT,2,quarta-feira,Qua,madrugada,7.0,8.0,0.020000000000000018,-1.0,0.9999999999999998
2025-11-12 04:38:00,Asian handicap,"+0,75",pin88,1.0,,0.0,0.0,217.0,,Lose,2.06,FT,2,quarta-feira,Qua,madrugada,,0.0,0.0,-1.0,0.39670695324525396
2025-11-12 05:51:00,Asian handicap,"-0,25",sing2,4.0,2.0,2.0,0.05936073059360726,849.0,,HalfLose,2.19,FT,2,quarta-feira,Qua,madrugada,2.0,2.0,0.05936073059360726,-0.5,0.9999909624632066
2025-11-12 07:01:00,Asian handicap,"-0,25",sing2,3.0,4.0,4.0,0.005235602094240842,329.0,,HalfWin,1.91,FT,2,quarta-feira,Qua,manhã,4.0,4.0,0.005235602094240842,0.45499999999999996,0.9999999999530618
2025-11-12 07:02:00,Asian handicap,-1,sing2,2.0,1.0,5.0,0.020000000000000018,328.0,,Void,2.0,FT,2,quarta-feira,Qua,manhã,1.0,5.0,0.020000000000000018,0.0,2.6158002281964737e-05
2025-11-12 07:56:00,Asian handicap,"-0,5",v,4.0,3.0,3.0,0.0050761421319797,184.0,,Win,1.97,FT,2,quarta-feira,Qua,manhã,3.0,3.0,0.0050761421319797,0.97,0.9999999680694053
2025-11-12 08:25:00,Asian handicap,"-0,25",pin88,1.0,,0.0,0.0,155.0,,Lose,1.54,FT,2,quarta-feira,Qua,manhã,,0.0,0.0,-1.0,0.566452629827555
2025-11-12 08:39:00,Asian handicap,-1,sharp,6.0,1.0,2.0,0.05741626794258368,21.0,,Void,2.09,FT,2,quarta-feira,Qua,manhã,1.0,2.0,0.05741626794258368,0.0,0.7977660793353735
2025-11-12 08:43:00,Asian handicap,1,sing2,6.0,1.0,3.0,-0.01010101010101011,106.0,,Lose,1.98,FT,2,quarta-feira,Qua,manhã,1.0,3.0,-0.01010101010101011,-1.0,0.0909018573501071
2025-11-12 08:47:00,Asian handicap,"+0,25",sing2,2.0,1.0,5.0,0.004975124378109347,657.0,,Void,2.01,FT,2,quarta-feira,Qua,manhã,1.0,5.0,0.004975124378109347,0.0,1.2614815111731018e-05
2025-11-12 09:18:00,Asian handicap,-1,pin88,5.0,3.0,5.0,-0.5247524752475249,55.0,,Lose,1.515,FT,2,quarta-feira,Qua,manhã,3.0,5.0,-0.5247524752475249,-1.0,0.9995104511043693
2025-11-12 09:20:00,Asian handicap,-1,pin88,7.0,3.0,5.0,0.0,640.0,,Void,1.917,FT,2,quarta-feira,Qua,manhã,3.0,5.0,0.0,0.0,0.9998017486950652
2025-11-12 09:45:00,Asian handicap,1,sing2,4.0,5.0,5.0,0.07584269662921349,2815.0,,Lose,1.78,FT,2,quarta-feira,Qua,manhã,5.0,5.0,0.07584269662921349,-1.0,0.9999999999996614
2025-11-12 10:33:00,Asian handicap,1,sbo,7.0,0.0,5.0,0.0032786885245901665,2367.0,,Lose,1.83,FT,2,quarta-feira,Qua,manhã,0.0,5.0,0.0032786885245901665,-1.0,8.269559637411496e-10
2025-11-12 10:35:00,Asian handicap,1,pin88,5.0,4.0,6.0,-0.02900552486187848,2245.0,,Win,1.448,FT,2,quarta-feira,Qua,manhã,4.0,6.0,-0.02900552486187848,0.44799999999999995,0.9999994673761393
2025-11-12 10:59:00,Asian handicap,"-1,75",pin88,3.0,6.0,6.0,0.0,1500.0,,Lose,3.04,FT,2,quarta-feira,Qua,manhã,6.0,6.0,0.0,-1.0,0.9999999999999991
2025-11-12 11:17:00,Asian handicap,"-0,25",sing2,4.0,1.0,3.0,0.05325443786982247,403.0,,Lose,1.859,FT,2,quarta-feira,Qua,manhã,1.0,3.0,0.05325443786982247,-1.0,0.08834977774534679
2025-11-12 11:49:00,Asian handicap,"-0,75",pin88,3.0,1.0,1.0,-0.036842105263157926,264.0,,Win,1.9,FT,2,quarta-feira,Qua,manhã,1.0,1.0,-0.036842105263157926,0.8999999999999999,0.9928499405696289
2025-11-12 11:49:00,Asian handicap,"-0,75",pin88,3.0,1.0,1.0,0.0,281.0,,HalfWin,1.97,FT,2,quarta-feira,Qua,manhã,1.0,1.0,0.0,0.485,0.9934944059871158
2025-11-12 11:50:00,Asian handicap,"-0,75",bf,3.0,1.0,1.0,0.05279187817258877,281.0,,HalfWin,1.97,FT,2,quarta-feira,Qua,manhã,1.0,1.0,0.05279187817258877,0.485,0.9961164048013236
2025-11-12 11:50:00,Asian handicap,"-0,75",bf,3.0,1.0,1.0,0.017894736842105165,264.0,,Win,1.9,FT,2,quarta-feira,Qua,manhã,1.0,1.0,0.017894736842105165,0.8999999999999999,0.995754072929273
2025-11-12 11:57:00,Asian handicap,"+0,5",sing2,7.0,7.0,7.0,0.005025125628140708,2163.0,,Win,1.99,FT,2,quarta-feira,Qua,manhã,7.0,7.0,0.005025125628140708,0.99,1.0
2025-11-12 12:06:00,Asian handicap,"-0,5",pin88,3.0,4.0,4.0,0.0355329949238579,281.0,,HalfWin,1.97,FT,2,quarta-feira,Qua,tarde,4.0,4.0,0.0355329949238579,0.485,0.9999999999744618
2025-11-12 12:06:00,Asian handicap,"-0,5",pin88,3.0,4.0,4.0,0.0,264.0,,Win,1.9,FT,2,quarta-feira,Qua,tarde,4.0,4.0,0.0,0.8999999999999999,0.9999999999720182
2025-11-12 12:39:00,Asian handicap,"-0,75",pin88,4.0,3.0,3.0,0.0,1581.0,,Lose,2.34,FT,2,quarta-feira,Qua,tarde,3.0,3.0,0.0,-1.0,0.9999999569113448
2025-11-12 12:53:00,Asian handicap,-1,pin88,7.0,3.0,8.0,0.007953118459606398,517.0,,Lose,2.389,FT,2,quarta-feira,Qua,tarde,3.0,8.0,0.007953118459606398,-1.0,0.06600925227959152
2025-11-12 13:33:00,Asian handicap,"-3,5",molly,4.0,0.0,1.0,0.19518716577540118,27.0,,Win,1.87,FT,2,quarta-feira,Qua,tarde,0.0,1.0,0.19518716577540118,0.8700000000000001,0.039996697127073176
2025-11-12 13:51:00,Asian handicap,"+0,75",pin88,5.0,1.0,2.0,0.06424581005586591,128.0,,Win,1.79,FT,2,quarta-feira,Qua,tarde,1.0,2.0,0.06424581005586591,0.79,0.8341115351032937
2025-11-12 14:31:00,Asian handicap first half,0,pin88,1.0,,0.0,0.10747408619749049,28.0,,Void,1.833,FH,2,quarta-feira,Qua,tarde,,0.0,0.10747408619749049,0.0,0.7223059589654393
2025-11-12 15:16:00,Asian handicap,-1,pin88,3.0,5.0,5.0,-0.002863688430698679,149.0,,Win,1.746,FT,2,quarta-feira,Qua,tarde,5.0,5.0,-0.002863688430698679,0.746,0.9999999999999198
2025-11-12 16:43:00,Asian handicap,"-0,25",sing2,2.0,9.0,4.0,0.004947773501924078,1337.0,,Lose,1.819,FT,2,quarta-feira,Qua,tarde,9.0,4.0,0.004947773501924078,-1.0,1.0
2025-11-12 17:05:00,Asian handicap,0,pin88,2.0,1.0,1.0,0.10374639769452458,55.0,,Win,1.735,FT,2,quarta-feira,Qua,tarde,1.0,1.0,0.10374639769452458,0.7350000000000001,0.9984683101195506
2025-11-12 17:10:00,Asian handicap,-1,pin88,5.0,1.0,3.0,0.13879003558718866,50.0,,Win,2.81,FT,2,quarta-feira,Qua,tarde,1.0,3.0,0.13879003558718866,1.81,0.14978599217106994
2025-11-12 17:19:00,Asian handicap,"+0,25",pin88,2.0,7.0,3.0,0.0381188118811881,2861.0,,Win,2.02,FT,2,quarta-feira,Qua,tarde,7.0,3.0,0.0381188118811881,1.02,1.0
2025-11-12 18:10:00,Asian handicap first half,"-0,25",sing2,2.0,1.0,1.0,0.06770833333333329,20.0,,Lose,1.92,FH,2,quarta-feira,Qua,noite,1.0,1.0,0.06770833333333329,-1.0,0.9971374607985929
2025-11-12 18:41:00,Asian handicap,"-1,25",sing2,5.0,6.0,8.0,0.005235602094240842,199.0,,Win,1.91,FT,2,quarta-feira,Qua,noite,6.0,8.0,0.005235602094240842,0.9099999999999999,0.999999999997939
2025-11-12 19:54:00,Asian handicap,"-0,25",sing2,5.0,4.0,8.0,0.005208333333333338,276.0,,HalfLose,1.92,FT,2,quarta-feira,Qua,noite,4.0,8.0,0.005208333333333338,-0.5,0.9992017194280717
2025-11-12 20:17:00,Asian handicap first half,"-0,75",sbo,3.0,3.0,3.0,0.002985074626865564,973.0,,Lose,2.01,FH,2,quarta-feira,Qua,noite,3.0,3.0,0.002985074626865564,-1.0,0.9999999691567688
2025-11-12 20:37:00,Asian handicap,"-1,25",sing2,4.0,3.0,4.0,0.005181347150259072,2303.0,,Win,1.93,FT,2,quarta-feira,Qua,noite,3.0,4.0,0.005181347150259072,0.9299999999999999,0.9999922825186224
2025-11-12 20:43:00,Asian handicap first half,"-0,5",v,2.0,13.0,6.0,-0.033613445378151294,946.0,,Lose,2.38,FH,2,quarta-feira,Qua,noite,13.0,6.0,-0.033613445378151294,-1.0,1.0
2025-11-12 21:38:00,Asian handicap,"-1,5",sing2,4.0,6.0,7.0,0.005681818181818187,2752.0,,Lose,1.76,FT,2,quarta-feira,Qua,noite,6.0,7.0,0.005681818181818187,-1.0,0.9999999999998261
2025-11-12 22:14:00,Asian handicap first half,"+0,75",sing2,3.0,1.0,1.0,0.021390374331550818,2506.0,,HalfWin,1.87,FH,2,quarta-feira,Qua,noite,1.0,1.0,0.021390374331550818,0.43500000000000005,0.9662793945846794
2025-11-12 22:17:00,Asian handicap,0,pin88,8.0,2.0,3.0,0.0,1573.0,,Void,1.98,FT,2,quarta-feira,Qua,noite,2.0,3.0,0.0,0.0,0.9955202243758431
2025-11-12 22:18:00,Asian handicap,"+0,5",pin88,3.0,3.0,3.0,0.0,612.0,,Win,2.04,FT,2,quarta-feira,Qua,noite,3.0,3.0,0.0,1.04,0.9999999659001058
2025-11-12 23:28:00,Asian handicap,"+1,25",4casters,9.0,1.0,4.0,0.031088082901554532,1217.0,,Win,2.123,FT,2,quarta-feira,Qua,noite,1.0,4.0,0.031088082901554532,1.1230000000000002,0.0005513599584108348
2025-11-13 02:00:00,Asian handicap first half,0,pin88,1.0,,0.0,0.11827956989247314,2880.0,,Void,2.79,FH,3,quinta-feira,Qui,madrugada,,0.0,0.11827956989247314,0.0,0.0
2025-11-13 04:03:00,Asian handicap first half,0,pin88,3.0,1.0,1.0,-0.4850299401197605,717.0,,Void,1.67,FH,3,quinta-feira,Qui,madrugada,1.0,1.0,-0.4850299401197605,0.0,0.0
2025-11-13 04:04:00,Asian handicap first half,0,sing2,2.0,6.0,3.0,0.022598870056497196,896.0,,Void,1.77,FH,3,quinta-feira,Qui,madrugada,6.0,3.0,0.022598870056497196,0.0,0.0
2025-11-13 04:06:00,Asian handicap first half,"-0,75",sing2,4.0,0.0,3.0,0.01811248808388933,939.0,,HalfWin,2.098,FH,3,quinta-feira,Qui,madrugada,0.0,3.0,0.01811248808388933,0.5489999999999999,0.0
2025-11-13 04:07:00,Asian handicap,2,sing2,5.0,5.0,8.0,0.020618556701030948,2378.0,,Lose,1.94,FT,3,quinta-feira,Qui,madrugada,5.0,8.0,0.020618556701030948,-1.0,0.0
2025-11-13 04:18:00,Asian handicap first half,"-0,75",sing2,4.0,0.0,2.0,0.01587301587301577,927.0,,Lose,1.89,FH,3,quinta-feira,Qui,madrugada,0.0,2.0,0.01587301587301577,-1.0,0.0
2025-11-13 04:26:00,Asian handicap first half,"-0,25",sing2,2.0,7.0,4.0,-0.01100052383446826,2282.0,,Win,1.909,FH,3,quinta-feira,Qui,madrugada,7.0,4.0,-0.01100052383446826,0.909,0.0
2025-11-13 04:48:00,Asian handicap,"+0,5",mbook,10.0,0.0,1.0,-0.008778625954198354,1152.0,,Lose,2.62,FT,3,quinta-feira,Qui,madrugada,0.0,1.0,-0.008778625954198354,-1.0,0.0
2025-11-13 04:49:00,Asian handicap,"-0,75",sing2,5.0,6.0,7.0,0.0,1151.0,,Lose,1.98,FT,3,quinta-feira,Qui,madrugada,6.0,7.0,0.0,-1.0,0.0
2025-11-13 06:23:00,Asian handicap,"-0,75",pin88,3.0,2.0,2.0,0.040548258138206714,337.0,,Lose,1.751,FT,3,quinta-feira,Qui,manhã,2.0,2.0,0.040548258138206714,-1.0,0.0
2025-11-13 06:31:00,Asian handicap,"-0,25",pin88,1.0,,0.0,0.0,719.0,,Win,1.568,FT,3,quinta-feira,Qui,manhã,,0.0,0.0,0.5680000000000001,0.0
2025-11-13 06:41:00,Asian handicap,0,bf,3.0,5.0,5.0,0.08555555555555563,109.0,,Void,1.8,FT,3,quinta-feira,Qui,manhã,5.0,5.0,0.08555555555555563,0.0,0.0
2025-11-13 07:07:00,Asian handicap first half,0,sing2,4.0,3.0,5.0,0.005617977528089893,2392.0,,Void,1.78,FH,3,quinta-feira,Qui,manhã,3.0,5.0,0.005617977528089893,0.0,0.0
2025-11-13 09:32:00,Asian handicap,"-0,25",sing2,9.0,2.0,6.0,0.025341130604288522,868.0,,HalfWin,2.052,FT,3,quinta-feira,Qui,manhã,2.0,6.0,0.025341130604288522,0.526,0.0
2025-11-13 11:09:00,Asian handicap,"-0,25",sing2,3.0,1.0,1.0,-0.2466124661246613,235.0,,Win,1.476,FT,3,quinta-feira,Qui,manhã,1.0,1.0,-0.2466124661246613,0.476,0.0
2025-11-13 11:32:00,Asian handicap first half,0,sing2,3.0,7.0,7.0,0.033519553072625725,1708.0,,Lose,1.79,FH,3,quinta-feira,Qui,manhã,7.0,7.0,0.033519553072625725,-1.0,0.0
2025-11-13 11:59:00,Asian handicap first half,"-0,75",sing2,2.0,2.0,1.0,0.08510638297872336,1.0,,HalfWin,1.88,FH,3,quinta-feira,Qui,manhã,2.0,1.0,0.08510638297872336,0.43999999999999995,0.0
2025-11-13 12:15:00,Asian handicap,"-0,75",pin88,6.0,0.0,3.0,0.05856353591160226,105.0,,Win,1.81,FT,3,quinta-feira,Qui,tarde,0.0,3.0,0.05856353591160226,0.81,0.0
2025-11-13 13:27:00,Asian handicap,0,sing2,2.0,6.0,3.0,0.04851625058878954,1383.0,,Lose,2.123,FT,3,quinta-feira,Qui,tarde,6.0,3.0,0.04851625058878954,-1.0,0.0
2025-11-13 14:00:00,Asian handicap first half,"+0,75",sing2,2.0,7.0,4.0,0.005681818181818187,2879.0,,Lose,1.76,FH,3,quinta-feira,Qui,tarde,7.0,4.0,0.005681818181818187,-1.0,0.0
2025-11-13 14:41:00,Asian handicap,"+1,25",sing2,2.0,2.0,1.0,0.06666666666666661,1639.0,,Lose,1.95,FT,3,quinta-feira,Qui,tarde,2.0,1.0,0.06666666666666661,-1.0,0.0
2025-11-13 15:49:00,Asian handicap,"+1,25",sbo,9.0,1.0,1.0,0.20322019147084425,70.0,,Win,2.298,FT,3,quinta-feira,Qui,tarde,1.0,1.0,0.20322019147084425,1.298,0.0
2025-11-13 15:51:00,Asian handicap first half,"+0,25",sing2,2.0,8.0,4.0,0.0049261083743841316,2169.0,,Win,2.03,FH,3,quinta-feira,Qui,tarde,8.0,4.0,0.0049261083743841316,1.0299999999999998,0.0
2025-11-13 16:12:00,Asian handicap first half,0,pin88,1.0,,0.0,0.07232704402515722,2208.0,,Win,3.18,FH,3,quinta-feira,Qui,tarde,,0.0,0.07232704402515722,2.18,0.0
2025-11-13 16:15:00,Asian handicap,1,sharp,5.0,1.0,3.0,0.08119658119658119,2808.0,,Void,2.34,FT,3,quinta-feira,Qui,tarde,1.0,3.0,0.08119658119658119,0.0,0.0
2025-11-13 16:20:00,Asian handicap,"-0,75",sharp,3.0,1.0,1.0,0.10451977401129946,2803.0,,Win,1.77,FT,3,quinta-feira,Qui,tarde,1.0,1.0,0.10451977401129946,0.77,0.0
2025-11-13 16:25:00,Asian handicap,0,sing2,4.0,6.0,1.0,0.03092783505154642,1325.0,,Win,1.94,FT,3,quinta-feira,Qui,tarde,6.0,1.0,0.03092783505154642,0.94,0.0
2025-11-13 18:13:00,Asian handicap,"-0,25",bf,3.0,1.0,1.0,0.01954242135367013,497.0,,Win,2.098,FT,3,quinta-feira,Qui,noite,1.0,1.0,0.01954242135367013,1.0979999999999999,0.0
2025-11-13 18:28:00,Asian handicap,"+0,25",sing2,2.0,8.0,4.0,0.006301502666020525,2492.0,,HalfLose,2.063,FT,3,quinta-feira,Qui,noite,8.0,4.0,0.006301502666020525,-0.5,0.0
2025-11-13 18:39:00,Asian handicap first half,0,sing2,3.0,7.0,7.0,0.04975124378109447,2661.0,,Void,2.01,FH,3,quinta-feira,Qui,noite,7.0,7.0,0.04975124378109447,0.0,0.0
2025-11-13 19:15:00,Asian handicap,0,bf,9.0,0.0,1.0,0.029651162790697638,1845.0,,Lose,1.72,FT,3,quinta-feira,Qui,noite,0.0,1.0,0.029651162790697638,-1.0,0.0
2025-11-13 19:56:00,Asian handicap first half,"-1,25",sing2,3.0,0.0,0.0,0.007352941176470594,2704.0,,HalfLose,2.176,FH,3,quinta-feira,Qui,noite,0.0,0.0,0.007352941176470594,-0.5,0.0
2025-11-13 20:20:00,Asian handicap,"+0,75",sing2,4.0,7.0,7.0,0.005681818181818187,2650.0,,Lose,1.76,FT,3,quinta-feira,Qui,noite,7.0,7.0,0.005681818181818187,-1.0,0.0
2025-11-13 20:52:00,Asian handicap,"+3,75",sing2,7.0,3.0,4.0,0.005464480874316944,2648.0,,Win,1.83,FT,3,quinta-feira,Qui,noite,3.0,4.0,0.005464480874316944,0.8300000000000001,0.0
2025-11-13 23:11:00,Asian handicap,"-0,5",smk,8.0,1.0,11.0,0.001361161524500959,829.0,,Lose,2.204,FT,3,quinta-feira,Qui,noite,1.0,11.0,0.001361161524500959,-1.0,0.0
2025-11-13 23:23:00,Asian handicap,"+0,75",sing2,8.0,2.0,5.0,0.005617977528089893,156.0,,Win,1.78,FT,3,quinta-feira,Qui,noite,2.0,5.0,0.005617977528089893,0.78,0.0
2025-11-13 23:31:00,Asian handicap,1,pin88,5.0,2.0,2.0,0.07727272727272744,29.0,,Lose,2.2,FT,3,quinta-feira,Qui,noite,2.0,2.0,0.07727272727272744,-1.0,0.0
2025-11-13 23:35:00,Asian handicap,0,pin88,8.0,4.0,7.0,0.0,925.0,,Win,1.781,FT,3,quinta-feira,Qui,noite,4.0,7.0,0.0,0.7809999999999999,0.0
2025-11-14 00:34:00,Asian handicap,0,bf,3.0,5.0,5.0,-0.03695652173913042,716.0,,Lose,2.3,FT,4,sexta-feira,Sex,madrugada,5.0,5.0,-0.03695652173913042,-1.0,0.956150621586168
2025-11-14 01:11:00,Asian handicap first half,-1,sbo,3.0,1.0,1.0,0.013594344752582877,1069.0,,Void,1.839,FH,4,sexta-feira,Sex,madrugada,1.0,1.0,0.013594344752582877,0.0,0.6793243563692182
2025-11-14 01:35:00,Asian handicap,"-0,5",sing2,2.0,7.0,3.0,0.036842105263157815,1435.0,,Lose,1.9,FT,4,sexta-feira,Sex,madrugada,7.0,3.0,0.036842105263157815,-1.0,0.0006359848687094933
2025-11-14 03:10:00,Asian handicap first half,1,sing2,5.0,2.0,4.0,0.0060975609756097615,995.0,,Lose,1.64,FH,4,sexta-feira,Sex,madrugada,2.0,4.0,0.0060975609756097615,-1.0,0.9991562393114325
2025-11-14 04:05:00,Asian handicap,"-0,25",sing2,3.0,5.0,5.0,0.050802139037433254,835.0,,HalfLose,1.87,FT,4,sexta-feira,Sex,madrugada,5.0,5.0,0.050802139037433254,-0.5,0.9549213402735187
2025-11-14 04:06:00,Asian handicap first half,"-0,75",sing2,2.0,8.0,4.0,0.03448275862068958,954.0,,HalfWin,2.03,FH,4,sexta-feira,Sex,madrugada,8.0,4.0,0.03448275862068958,0.5149999999999999,0.0013002544153170059
2025-11-14 04:07:00,Asian handicap,"+2,25",sing2,7.0,0.0,2.0,0.024539877300613383,938.0,,Win,1.63,FT,4,sexta-feira,Sex,madrugada,0.0,2.0,0.024539877300613383,0.6299999999999999,0.9957239719112918
2025-11-14 05:01:00,Asian handicap first half,0,sing2,2.0,9.0,4.0,0.00555555555555556,2879.0,,Win,1.8,FH,4,sexta-feira,Sex,madrugada,9.0,4.0,0.00555555555555556,0.8,0.0001980757556760228
2025-11-14 05:46:00,Asian handicap,-1,pin88,6.0,2.0,5.0,0.0,838.0,,Void,2.04,FT,4,sexta-feira,Sex,madrugada,2.0,5.0,0.0,0.0,0.9999305569736615
2025-11-14 06:11:00,Asian handicap first half,0,sing2,2.0,7.0,4.0,0.005649717514124299,2059.0,,Void,1.77,FH,4,sexta-feira,Sex,manhã,7.0,4.0,0.005649717514124299,0.0,0.01655344485604303
2025-11-14 06:22:00,Asian handicap,"-0,25",sbo,10.0,2.0,3.0,0.013402061855670116,788.0,,Win,1.94,FT,4,sexta-feira,Sex,manhã,2.0,3.0,0.013402061855670116,0.94,0.9890066812683902
2025-11-14 06:46:00,Asian handicap,0,pin88,1.0,,0.0,0.0044843049327353305,614.0,,Void,2.23,FT,4,sexta-feira,Sex,manhã,,0.0,0.0044843049327353305,0.0,0.25200302925421036
2025-11-14 07:59:00,Asian handicap first half,"-0,25",sing2,2.0,9.0,5.0,0.004893964110929797,1951.0,,Lose,1.839,FH,4,sexta-feira,Sex,manhã,9.0,5.0,0.004893964110929797,-1.0,0.0036998553298787295
2025-11-14 08:16:00,Asian handicap,"-0,25",sbo,8.0,3.0,5.0,0.0032573289902280674,1844.0,,Lose,2.149,FT,4,sexta-feira,Sex,manhã,3.0,5.0,0.0032573289902280674,-1.0,0.999787308262041
2025-11-14 08:53:00,Asian handicap,0,pin88,5.0,1.0,1.0,0.07120901639344263,1777.0,,Win,1.952,FT,4,sexta-feira,Sex,manhã,1.0,1.0,0.07120901639344263,0.952,0.37627911566370664
2025-11-14 08:56:00,Asian handicap,"-0,25",pin88,2.0,6.0,3.0,0.08669950738916243,2644.0,,Lose,2.03,FT,4,sexta-feira,Sex,manhã,6.0,3.0,0.08669950738916243,-1.0,0.0031623652286565007
2025-11-14 09:31:00,Asian handicap,"-0,75",bf,3.0,1.0,1.0,0.07541899441340782,388.0,,Win,1.79,FT,4,sexta-feira,Sex,manhã,1.0,1.0,0.07541899441340782,0.79,0.3573455236278376
2025-11-14 10:13:00,Asian handicap,"+1,25",sbo,7.0,6.0,7.0,0.0038576939562796142,497.0,,Lose,2.333,FT,4,sexta-feira,Sex,manhã,6.0,7.0,0.0038576939562796142,-1.0,0.9994766156300235
2025-11-14 10:14:00,Asian handicap,"-0,25",sing2,8.0,5.0,6.0,0.0051282051282051325,1726.0,,HalfWin,1.95,FT,4,sexta-feira,Sex,manhã,5.0,6.0,0.0051282051282051325,0.475,0.9983902167262838
2025-11-14 10:28:00,Asian handicap,"-0,75",pin88,1.0,,0.0,0.0,422.0,,Lose,2.23,FT,4,sexta-feira,Sex,manhã,,0.0,0.0,-1.0,0.2524919401838455
2025-11-14 10:33:00,Asian handicap,0,sing2,3.0,5.0,5.0,0.005524861878453044,387.0,,Void,1.81,FT,4,sexta-feira,Sex,manhã,5.0,5.0,0.005524861878453044,0.0,0.963180795780258
