ts,Tipo_raw,Subtipo da Aposta,Casa aposta vencedora,StakeMax_USD,Número de casas disponíveis no momento da aposta,Dif % maior odd e segunda maior,Dif % maior odd e odd mediana,Dif Odds RB & BIA,MinutesToMatchStart,TempoApostas.Tempo total bot,Result,Odds,Tipo,wd,Dia Semana Aposta (UTC),DOW_name,Turno Aposta (UTC),Dif percent maior odd e segunda maior,Dif percent maior odd e odd mediana,Dif Odds RB E BIA,ROI,score,stake,pnl
2025-12-23 13:14:00,Asian handicap,"-0,5",bf,53.0,2.0,0.14,0.07,0.0779591836734694,105.0,,Win,2.45,FT,1,terça-feira,Ter,tarde,0.14,0.07,0.0779591836734694,1.4500000000000002,0.6601691457074641,53.0,76.85000000000001
2025-12-23 13:14:00,Asian handicap,"-0,5",bf,53.0,2.0,0.14,0.07,0.0779591836734694,105.0,,Win,2.45,FT,1,terça-feira,Ter,tarde,0.14,0.07,0.0779591836734694,1.4500000000000002,0.6601691457074641,53.0,76.85000000000001
2025-12-23 13:14:00,Asian handicap,"-0,5",bf,53.0,2.0,0.14,0.07,0.0779591836734694,105.0,,Win,2.45,FT,1,terça-feira,Ter,tarde,0.14,0.07,0.0779591836734694,1.4500000000000002,0.6601691457074641,53.0,76.85000000000001
2025-12-23 13:14:00,Asian handicap,"-0,5",bf,53.0,2.0,0.14,0.07,0.0844897959183674,105.0,,Win,2.45,FT,1,terça-feira,Ter,tarde,0.14,0.07,0.0844897959183674,1.4500000000000002,0.6381079237847868,53.0,76.85000000000001
2025-12-23 13:14:00,Asian handicap,"-0,5",bf,53.0,2.0,0.14,0.07,0.0844897959183674,105.0,,Win,2.45,FT,1,terça-feira,Ter,tarde,0.14,0.07,0.0844897959183674,1.4500000000000002,0.6381079237847868,53.0,76.85000000000001
2025-12-23 13:14:00,Asian handicap,"-0,5",bf,53.0,2.0,0.14,0.07,0.0779591836734694,105.0,,Win,2.45,FT,1,terça-feira,Ter,tarde,0.14,0.07,0.0779591836734694,1.4500000000000002,0.6601691457074641,53.0,76.85000000000001
2025-12-23 13:14:00,Asian handicap,"-0,5",bf,53.0,2.0,0.14,0.07,0.0771428571428571,105.0,,Win,2.45,FT,1,terça-feira,Ter,tarde,0.14,0.07,0.0771428571428571,1.4500000000000002,0.662880868030902,53.0,76.85000000000001
2025-12-23 13:56:00,Asian handicap,"-0,75",bf,675.0,5.0,1.0,1.0,0.0665961945031712,63.0,,Win,1.892,FT,1,terça-feira,Ter,tarde,1.0,1.0,0.0665961945031712,0.8919999999999999,0.9975023643777357,675.0,602.0999999999999
2025-12-23 13:56:00,Asian handicap,"-0,75",bf,675.0,5.0,1.0,1.0,0.0665961945031712,63.0,,Win,1.892,FT,1,terça-feira,Ter,tarde,1.0,1.0,0.0665961945031712,0.8919999999999999,0.9975023643777357,675.0,602.0999999999999
2025-12-23 13:56:00,Asian handicap,"-0,75",bf,675.0,5.0,1.0,1.0,0.0665961945031712,63.0,,Win,1.892,FT,1,terça-feira,Ter,tarde,1.0,1.0,0.0665961945031712,0.8919999999999999,0.9975023643777357,675.0,602.0999999999999
2025-12-23 13:56:00,Asian handicap,"-0,75",bf,675.0,5.0,1.0,1.0,0.0665961945031712,63.0,,Win,1.892,FT,1,terça-feira,Ter,tarde,1.0,1.0,0.0665961945031712,0.8919999999999999,0.9975023643777357,675.0,602.0999999999999
2025-12-23 14:54:00,Asian handicap,0,pin88,112.0,3.0,1.0,1.0,0.0678733031674207,246.0,,Win,2.21,FT,1,terça-feira,Ter,tarde,1.0,1.0,0.0678733031674207,1.21,0.9985673991431192,112.0,135.51999999999998
