FH_Ter,FT_Seg,FT_Ter,FT_Sex,FT_Sab,mean_profit,sd_profit,p05_profit,p50_profit,p95_profit,p_neg,mean_stake,mean_roi_turn
100,500,100,100,250,2315.63094775,2797.0534011055515,-2604.6294999999996,2503.1594999999998,6541.676699999999,0.2047,50819.579,0.0476403141276706
100,200,100,200,300,2315.35946505,2792.476372120382,-2509.8818499999998,2463.071,6630.69925,0.2043,63431.00655,0.039190889959081196
200,250,200,250,200,2315.17944155,3390.217226304878,-3558.4476000000004,2556.3505000000005,7504.736649999997,0.24165,71604.6525,0.03477368443450313
200,250,200,200,200,2314.6202995999997,3375.49432600086,-3510.201849999999,2543.5225,7525.493849999999,0.2425,66006.611,0.03747961999676536
150,200,200,300,250,2314.424893,3343.336513713829,-3523.8456,2541.4165000000003,7417.870349999998,0.23845,77231.3711,0.032423752718872205
100,200,250,100,300,2314.3303699000003,3353.591437576679,-3307.2644000000005,2428.4395,7710.990199999999,0.244,56418.6928,0.0421658403487506
250,100,200,150,400,2314.0736500499993,3480.1852980586855,-3674.0984000000008,2475.4700000000003,7711.051149999999,0.24985,64333.822,0.03755310684088655
250,400,100,400,250,2314.0156833,3473.9326876286636,-3936.28165,2671.5724999999993,7371.417349999997,0.2418,82120.1848,0.031003364081578094
150,200,200,150,300,2313.9297820999996,3305.428295438124,-3393.4139000000005,2480.173,7467.153999999999,0.24,62540.99255,0.03893284100998364
250,250,200,300,150,2313.5939375999997,3440.1320312079715,-3681.7154999999993,2573.8100000000004,7525.310749999998,0.24395,74020.07855,0.033928845813205044
250,200,200,250,250,2313.37266695,3468.7433699035946,-3744.30485,2565.875,7594.417749999999,0.24635,73166.6464,0.033958146296873805
150,300,150,400,250,2313.120834,3441.07251177174,-3871.86225,2668.2045,7290.497199999998,0.2416,83166.7138,0.0306046959714496
250,200,200,200,250,2312.8135249999996,3454.943189521525,-3683.8361,2542.2065000000002,7620.1556999999975,0.24745,67568.6049,0.03654216657171318
150,500,200,300,150,2312.4620079499996,3486.4534692125644,-3803.34055,2547.513999999999,7619.650649999998,0.2462,75970.6116,0.03312922753850398
300,300,200,150,150,2312.0717335,3448.355384694689,-3662.17195,2539.4025,7598.221049999999,0.24745,58221.30225,0.041789138326459724
150,250,200,100,250,2311.7468273000004,3160.743306372335,-3104.5700999999995,2485.0054999999998,7251.390599999998,0.23095,53858.46915,0.044286292511615415
300,150,150,250,300,2311.6762213,3261.4918837337227,-3433.6579000000006,2542.531,7207.244549999999,0.23325,72069.86235,0.034467335011588364
250,500,200,250,150,2311.4097819,3614.815567847824,-4038.8733499999994,2561.916,7815.992949999999,0.2534,71905.8869,0.034685952698549384
300,150,150,200,300,2311.11707935,3245.731949558864,-3386.54065,2523.0589999999997,7221.923799999998,0.2334,66471.82085,0.03715099015044455
300,300,150,300,100,2311.107111099999,3231.138579887226,-3366.2339,2553.182,7187.704649999998,0.23185,69984.82275,0.035996317990108
150,100,200,250,400,2311.0464248499998,3372.1540035484445,-3493.8048499999995,2475.892999999999,7552.1695,0.24085,75811.3007,0.03243435024136536
250,500,200,200,150,2310.8506399499997,3604.0938312916896,-4032.8263,2547.454,7803.697599999996,0.25405,66307.8454,0.03736874304453695
200,300,100,300,150,2310.8020208,2960.8672286711762,-2896.231349999999,2531.3234999999995,6783.663199999999,0.2133,69609.80725,0.036266178995837256
100,500,200,400,250,2310.7743037,3684.1335003117692,-4254.270549999999,2621.6590000000006,7746.048199999999,0.25545,86576.6938,0.02938706191137373
150,100,200,200,400,2310.4872828999996,3371.4103434632752,-3465.639850000001,2458.8680000000004,7588.2482999999975,0.2437,70213.2592,0.03484631615474916
200,400,200,250,150,2310.4542718999996,3448.4831777174895,-3713.9003000000002,2534.758,7583.2652499999995,0.24515,70811.0279,0.03514528112959993
200,400,200,200,150,2309.89512995,3435.9450304786983,-3676.0730499999995,2532.7,7599.183749999997,0.2446,65212.9864,0.037909702442220805
100,200,150,300,250,2309.7602308,2984.953846817743,-2920.0954,2509.1805,6860.121249999998,0.2164,74236.70285,0.03379909481526322
100,200,150,150,300,2309.2651198999997,2940.5752372444886,-2744.5083499999996,2455.7374999999997,6908.163050000001,0.21725,59546.3243,0.040996673864925726
100,400,200,150,200,2309.10945085,3268.8329945771593,-3342.9207999999994,2511.5470000000005,7407.295149999999,0.23725,60226.8716,0.04045595254591379
300,250,200,150,200,2308.0110401499996,3459.7164517181404,-3699.72075,2540.8014999999996,7629.7153,0.2486,59963.1528,0.04046385743090936
100,500,150,300,150,2307.7973457499997,3130.065388875115,-3192.3654,2516.2405,7071.2229,0.2251,72975.94335,0.03462620175681628
100,250,150,100,250,2307.0821651,2782.141915957185,-2478.00435,2470.8015000000005,6627.091899999999,0.20475,50863.8009,0.04705986804777198
100,150,200,300,300,2306.8917301499996,3245.3254744159067,-3322.8411499999997,2504.1274999999996,7307.987799999998,0.23385,77581.23065,0.03214098127047138
200,250,100,300,200,2306.74132745,2978.7795106484195,-2946.5422999999996,2553.566,6771.147150000001,0.21425,71351.6578,0.035202040050799466
100,150,100,100,400,2306.4276297999995,2681.5760340484044,-2237.7333000000003,2402.4979999999996,6566.5486,0.1958,51739.4234,0.04587212535111839
100,100,150,250,400,2306.38176265,3023.088015973662,-2909.49005,2449.0919999999996,7018.386600000001,0.2214,72816.63245,0.03378847458747258
300,100,150,100,400,2306.3740595499994,3116.9259428459522,-3042.6800000000003,2461.0534999999995,7124.057449999998,0.22745,54650.87165,0.04331271695810929
150,150,250,300,300,2306.3222354,3622.1206517365194,-3981.46905,2522.4149999999995,7861.172299999998,0.256,80366.94145,0.03088283797872913
200,300,150,100,200,2305.8849596999994,2977.094478149812,-2860.6207500000005,2505.4719999999998,6840.223049999999,0.21735,50431.4201,0.047258450429399156
100,100,150,200,400,2305.8226207,3019.590014229395,-2846.06075,2425.6655,7074.579149999999,0.2224,67218.59095,0.036429479912531045
100,300,100,250,200,2305.3777485,2801.494967342388,-2588.2104999999997,2509.1155,6569.604999999999,0.20525,66438.40495,0.03763501927916697
300,300,100,100,200,2305.3700453999995,2896.622203357453,-2782.77025,2514.4074999999993,6667.020199999997,0.21045,48272.64415,0.049370218210684186
250,200,100,300,250,2304.93455285,3054.593951516192,-3118.4139499999997,2548.4514999999997,6863.638649999997,0.21985,72913.6517,0.03432619036882288
100,300,100,200,200,2304.81860655,2778.4855115312553,-2520.167,2489.7019999999993,6573.103,0.2038,60840.36345,0.040866533844628426
200,500,100,250,200,2304.55717175,3136.5573763979087,-3212.7260999999994,2544.4825,7009.769099999995,0.22505,69237.46615,0.036129211692566575
250,200,100,150,300,2304.43944195,2993.109058934939,-2912.77365,2497.2564999999995,6864.231849999998,0.21855,58223.27315,0.04175468232476864
150,400,150,400,250,2304.3349709999998,3491.5786166910566,-3948.85995,2649.8279999999995,7384.086549999998,0.24555,84114.93975,0.03014752806736985
200,500,100,200,200,2303.9980298,3119.7258503531134,-3186.792299999999,2541.6434999999997,7001.355999999999,0.2257,63639.42465,0.0390873799838341
100,300,250,100,200,2303.7895114,3360.4175776029465,-3393.9051499999996,2431.2605000000003,7674.7161,0.24635,53828.0497,0.04396181858437542
150,300,200,150,200,2303.3889235999995,3302.379626078282,-3397.95265,2516.983,7437.247999999999,0.2411,59950.34945,0.040483774796614094
300,400,200,150,150,2303.2858705,3524.5547362001553,-3861.56765,2537.5649999999996,7690.537849999999,0.24965,59169.5282,0.04093496096353193
250,500,100,300,150,2302.9716678,3188.142175873337,-3300.054400000001,2537.7219999999998,7105.1385,0.22755,71652.8922,0.0351876145269505
150,100,100,300,400,2302.6083107499994,2967.952763467916,-2859.62185,2487.8119999999994,6827.646849999999,0.21655,75558.306,0.032655709001355886
300,400,150,300,100,2302.3212480999996,3304.3533050276023,-3509.3238,2536.1835,7293.9896,0.2362,70933.0487,0.03535556798712679
250,250,100,100,250,2302.25648715,2835.0603750700666,-2683.32635,2487.3345,6606.298199999998,0.2062,49540.74975,0.04808569112790341
200,250,100,150,250,2302.1055651,2909.9538236555727,-2796.7882999999993,2499.858,6716.669799999999,0.21225,56820.9871,0.04286515408273363
200,400,100,300,150,2302.0161577999993,3026.272821326068,-3026.77885,2536.677,6867.974499999997,0.21915,70558.0332,0.03564707895569055
100,150,200,400,400,2301.5709857499996,3552.649074767987,-3966.9417500000004,2592.6955,7608.3405999999995,0.2484,87496.5382,0.028607171275824204
250,100,100,250,400,2301.5560847,3072.7469096727173,-3069.97785,2483.7425000000003,6955.416,0.2233,71493.5813,0.03429116519690579
150,200,100,250,300,2301.41221675,2913.176886038907,-2797.3077499999995,2506.2480000000005,6717.730949999997,0.2112,69700.75185,0.035597404085366414
150,500,100,100,250,2301.1245575,2903.286795367632,-2832.46865,2505.3824999999997,6672.5377499999995,0.21325,51491.2828,0.04661168887762819
250,100,100,200,400,2300.99694275,3060.7154925928658,-3035.5275999999994,2462.0999999999995,7010.785299999999,0.22365,65895.5398,0.03701568123747556
150,200,100,200,300,2300.8530747999994,2896.586487930285,-2738.3591,2475.9039999999995,6735.34485,0.21145,64102.71035,0.03849641275123944
100,200,200,100,300,2300.3934744000003,3062.5837318542845,-2889.91715,2421.2525,7166.017249999998,0.2251,54304.6858,0.043766268386400416
200,300,150,250,150,2300.06908245,3116.2013053128967,-3137.1918,2530.5645,7027.602249999999,0.2259,67539.8375,0.03686619538431288
100,250,100,400,300,2299.94578315,3170.3643886512327,-3387.5436999999997,2628.8244999999997,6937.144249999998,0.2268,81160.2662,0.03121771472631799
150,200,250,100,300,2299.8239796499997,3457.1304927717133,-3570.4729,2451.923,7777.926149999998,0.2504,57090.3966,0.04135423368382874
300,300,100,250,150,2299.55416815,3047.535724964892,-3064.31335,2529.2740000000003,6879.712500000001,0.221,65381.06155,0.038127192208753505
200,300,150,200,150,2299.5099405,3095.8590853181063,-3083.67415,2520.7525000000005,7010.406199999999,0.22625,61941.796,0.03993272074957275
200,250,250,300,150,2299.3372130999996,3641.9028718897475,-3994.1312500000004,2527.580499999998,7886.4655999999995,0.25845,75849.71995,0.03279255765923153
300,300,100,200,150,2298.9950262,3019.3214902558343,-3011.996949999999,2514.7920000000004,6869.385999999998,0.2195,59783.02005,0.04142188954726988
100,300,150,150,200,2298.7242614,2929.107203278054,-2767.1821499999996,2488.7380000000003,6817.316449999998,0.21595,56955.6812,0.04277841796043216
250,500,150,100,200,2298.0546066999996,3221.3906111530705,-3379.1016999999993,2539.1625,7160.4467,0.2319,52474.50505,0.045371140535303445
100,300,250,250,150,2297.9736341499997,3477.589038135815,-3641.2007,2468.0334999999995,7758.73005,0.25145,70936.4671,0.03483687010136906
300,300,250,100,150,2297.9659310499997,3626.650617075397,-3925.4461499999998,2505.4354999999996,7982.481799999999,0.25685,52770.7063,0.04456688845172205
200,500,150,150,200,2297.9036846500003,3276.719939511081,-3485.4953499999997,2539.508,7255.776849999998,0.236,59754.7424,0.04076971696330427
100,300,250,200,150,2297.4144922,3467.4132429801507,-3613.8996999999995,2453.6214999999993,7785.668799999999,0.25195,65338.4256,0.037567341269900946
250,250,200,400,250,2297.3998431,3774.4542809726086,-4506.26205,2657.995999999999,7770.9763,0.2585,85297.86455,0.029564523681165553
300,500,100,150,200,2297.38877035,3194.6672948740306,-3367.5419000000006,2535.044,7061.787349999998,0.2297,57595.96645,0.04232097328580667
200,400,150,100,200,2297.0990967,3053.19490766189,-3049.969899999999,2520.398,6929.417449999999,0.2224,51379.64605,0.046218570663228306
100,400,100,250,200,2296.5918855,2865.8205289428656,-2720.2345499999997,2497.7980000000002,6653.285599999999,0.20995,67386.6309,0.036989726148386005
300,400,100,100,200,2296.5841824,2970.1898264528927,-2930.3033499999997,2513.9955,6747.912649999999,0.2156,49220.8701,0.04824721736359892
100,400,100,200,200,2296.0327435499994,2846.5123864653647,-2667.4983999999995,2485.8715,6649.979699999999,0.2102,61788.5894,0.040122827461149646
200,250,150,250,200,2296.0083891000004,3130.0905350879534,-3162.2639499999996,2529.572,7030.189749999999,0.22725,69281.68805,0.0357866669999587
300,250,100,250,200,2295.4934748,3062.6559075914424,-3078.41435,2532.7325,6898.3772,0.2217,67122.9121,0.03696614153617804
200,250,150,200,200,2295.44924715,3110.6115979120523,-3100.9647500000005,2519.2274999999995,7037.4536499999995,0.22725,63683.64655,0.038685953582360696
150,200,150,300,250,2295.2538405500004,3089.409615256344,-3134.5789,2519.5319999999997,6961.060099999999,0.22395,74908.40665,0.03326871932215822
100,400,250,100,200,2295.0036483999997,3435.992157085624,-3560.1775500000003,2460.5095,7747.905499999998,0.24905,54776.27565,0.04302156586315232
300,250,100,200,200,2294.9343328499995,3035.3738368104027,-3025.0458499999995,2513.236,6888.465099999999,0.22125,61524.8706,0.040073421154620543
250,100,150,150,400,2294.9025976,3216.975746567315,-3237.5953,2455.1639999999998,7250.353199999998,0.23595,62010.85755,0.038714572150234654
150,200,150,150,300,2294.7587296499996,3043.7566941013747,-2992.2496,2473.7675,6997.914449999999,0.22525,60218.0281,0.0402358193445616
200,300,100,400,250,2294.6079263,3351.2367129654763,-3742.4805499999993,2651.787,7158.849799999997,0.23695,80887.59325,0.03126152866874809
150,400,200,150,200,2294.6030606,3374.708727060881,-3577.9590499999995,2526.9049999999997,7507.178299999999,0.24325,60898.5754,0.039701188678137316
250,250,150,300,150,2294.42288515,3179.3025349174177,-3278.6569000000004,2552.0879999999997,7067.3018999999995,0.23005,71697.1141,0.0348854993478401
300,500,200,300,100,2294.2541905499993,3649.204226556763,-4114.562900000001,2531.8259999999996,7851.155799999999,0.2582,74066.50655,0.033680156728268795
250,200,150,250,250,2294.2016145,3207.0318515851836,-3334.5468499999997,2531.8830000000007,7129.90405,0.23225,70843.68195,0.03490208854694844
100,250,250,250,200,2293.9129408000003,3488.111427570124,-3675.8908499999993,2490.8535,7758.130449999999,0.2511,72678.31765,0.03388165468792723
250,300,100,150,200,2293.89858345,2984.7035282406046,-2954.2314,2509.308,6808.122749999999,0.21755,55632.63005,0.0436394585569068
250,200,150,200,250,2293.6424725499996,3188.6601928617342,-3279.1498500000002,2505.836,7150.185599999999,0.233,65245.64045,0.03766330910572141
100,250,250,200,200,2293.3537988499997,3478.6571065401013,-3592.9592,2469.5895,7794.11295,0.25205,67080.27615,0.03647342295496998
150,500,150,300,150,2293.2909554999997,3233.9340370485934,-3393.6723500000003,2524.2739999999994,7169.3555,0.23105,73647.64715,0.0340634127041667
300,300,150,150,150,2292.9006810499995,3175.460779019841,-3274.7500999999997,2524.607,7134.952449999999,0.2313,55898.3378,0.0433634501586795
150,250,150,100,250,2292.57577485,2889.5204285740333,-2709.4928500000005,2486.2020000000007,6732.9577,0.2133,51535.5047,0.046075906830362716
150,150,200,300,300,2292.3853398999995,3346.6556530074104,-3571.8407500000008,2517.879,7399.561899999996,0.24035,78252.93445,0.03165389828762409
250,500,150,250,150,2292.23872945,3355.0235701821243,-3594.45295,2544.5,7341.228599999997,0.23925,69582.92245,0.03572767786677891
150,150,100,100,400,2291.92123955,2780.4920617420116,-2451.5555999999997,2407.2625,6651.9078500000005,0.2058,52411.1272,0.04492624448531659
300,200,150,400,300,2291.8832073999997,3587.6590873344176,-4171.2326,2650.4184999999998,7486.50255,0.24975,84297.4376,0.02985089250413646
150,100,150,250,400,2291.8753724,3118.8037494227983,-3134.6441999999997,2456.044,7096.11805,0.22775,73488.33625,0.03325464578384686
250,500,150,200,150,2291.6795875,3340.184510407404,-3593.7506999999996,2535.3495000000003,7328.397149999999,0.23945,63984.88095,0.038607118080152956
100,500,150,400,250,2291.60325125,3459.874919456257,-3903.0753999999993,2599.4545,7371.218849999999,0.24525,84253.72935,0.030073486351939266
250,150,200,250,300,2291.33311385,3471.0337751169627,-3786.6989499999995,2529.2450000000003,7570.7418499999985,0.24775,74188.20975,0.033142720249832336
150,100,150,200,400,2291.3162304499997,3114.477574114989,-3060.6283999999996,2435.9914999999996,7138.772649999998,0.23,67890.29475,0.03581992695312865
200,400,150,250,150,2291.2832194499997,3187.668412163943,-3290.4106500000003,2521.325,7108.195949999999,0.23085,68488.06345,0.03621345680909843
150,300,100,250,200,2290.87135825,2910.597770194254,-2816.708199999999,2508.279,6685.53765,0.2124,67110.10875,0.0369863531774416
250,150,200,200,300,2290.7739718999997,3460.7792423578667,-3722.19225,2497.2969999999996,7600.197499999998,0.24855,68590.16825,0.03563390886129554
300,400,100,250,150,2290.76830515,3116.198506104796,-3200.6878500000007,2527.805,6976.089199999999,0.22535,66329.2875,0.03743558278630635
250,300,200,300,100,2290.7640036499997,3432.7941073278816,-3703.7503999999985,2517.794999999999,7514.4555999999975,0.24585,72103.17015,0.03454193151072203
200,400,150,200,150,2290.7240775,3170.6404058591474,-3267.5334,2520.7464999999997,7103.943599999999,0.22975,62890.02195,0.039182922995586185
150,300,100,200,200,2290.3122162999994,2887.4483711653284,-2741.6629000000003,2493.617,6684.291799999998,0.21155,61512.06725,0.040115087243921495
300,400,100,200,150,2290.2091632,3091.539935449515,-3138.4854,2506.8324999999995,6942.141,0.22315,60731.246,0.04062302538937631
100,400,150,150,200,2289.9383983999996,3002.944430428926,-2948.518450000001,2496.941,6899.7562499999985,0.22075,57903.90715,0.041941945083292104
100,300,200,100,200,2289.8526159000003,3062.943064469698,-2933.91755,2455.9115,7128.612149999998,0.2264,51714.0427,0.04575166499984385
150,300,250,100,200,2289.2831211499997,3467.3721137013463,-3635.09185,2464.955,7775.780649999999,0.25195,54499.7535,0.0430815057953816
100,400,250,250,150,2289.1877711499997,3549.4891243931206,-3815.9549499999994,2470.509,7846.581399999999,0.2561,71884.69305,0.034229520733793414
200,500,200,100,200,2289.0320391499995,3413.042468397938,-3680.1508000000003,2529.6575000000003,7547.123949999999,0.2456,54513.1039,0.043362881620981876
300,250,150,150,200,2288.8399877000006,3187.8010227604614,-3283.8182,2517.3230000000003,7147.644299999998,0.2324,57640.18835,0.04191307129334742
100,400,250,200,150,2288.6286292,3542.075648551678,-3797.3784,2461.0435,7884.966100000001,0.2566,66286.65155,0.0368752837858511
100,150,150,300,300,2287.7206776999997,2992.669035506439,-2918.3836,2483.594,6865.3922,0.2194,75258.2662,0.03296118727120649
150,150,200,400,400,2287.0645955,3648.0028138303023,-4146.337399999999,2601.9904999999994,7668.253799999996,0.25485,88168.242,0.0282030708223905
250,500,100,400,250,2286.7775733,3537.287950201195,-4054.001899999999,2638.7644999999993,7484.50975,0.24785,82930.6782,0.030459822813951785
250,100,200,100,400,2286.0309521,3341.581414254735,-3411.028299999999,2430.399,7508.070499999999,0.24465,56769.21905,0.04128694647118984
150,200,200,100,300,2285.8870841499997,3165.8486496406854,-3113.0280000000002,2431.2585,7240.733599999998,0.23325,54976.3896,0.04289773310366173
200,100,200,150,400,2285.8800300499997,3408.4588212225335,-3543.458699999999,2430.8685,7606.191799999998,0.249,64049.4564,0.03727787960090377
200,400,100,400,250,2285.8220632999996,3397.478983278947,-3820.810649999999,2633.6665,7239.0118999999995,0.23995,81835.8192,0.030788819577909625
150,250,100,400,300,2285.4393929,3270.126734198035,-3610.5675499999998,2641.271,7043.2217,0.23285,81831.97,0.030747450329377837
200,250,200,300,150,2285.4003176,3355.336344502954,-3557.8299,2518.668499999999,7386.010650000001,0.2413,73735.71295,0.03369348247790323
200,200,200,250,250,2285.1790469499997,3387.8648573886894,-3607.24285,2517.7219999999998,7470.959949999999,0.24545,72882.2808,0.0337148869521419
250,400,100,150,200,2285.11272045,3053.7982888750803,-3085.1328999999996,2510.9879999999994,6900.1182499999995,0.22315,56580.856,0.04276276670052997
200,200,200,200,250,2284.6199049999996,3375.725857010096,-3565.7068499999987,2499.9235,7489.839799999998,0.2455,67284.2393,0.036292294088664766
150,300,150,150,200,2284.21787115,3036.8122201468677,-3002.9685999999992,2488.98,6933.2872,0.2239,57627.385,0.041953294892480744
300,400,150,150,150,2284.11481805,3252.725516469051,-3432.3415999999993,2512.49,7224.130549999998,0.23595,56846.56375,0.04246446512915431
100,300,200,250,150,2284.03673865,3190.5798569232393,-3243.7227999999996,2481.134,7233.1521999999995,0.2352,68822.4601,0.03588330510516887
300,300,200,100,150,2284.0290355499997,3320.1271675896946,-3439.5353499999997,2497.9344999999994,7415.880549999998,0.2423,50656.6993,0.04640646769937917
100,300,200,200,150,2283.4775967,3176.909811689565,-3178.0964,2457.3255,7243.48835,0.23465,63224.4186,0.038807424767425686
150,300,250,250,150,2283.4672438999996,3584.0742753021464,-3890.735899999999,2496.6714999999995,7852.178799999999,0.2572,71608.1709,0.03426855020879729
200,500,200,250,150,2283.2161619,3533.941318556416,-3907.681,2518.46,7667.059249999998,0.25165,71621.5213,0.03446344909040022
150,300,250,200,150,2282.9081019499995,3573.3861421424244,-3831.9916,2482.2594999999997,7880.762999999996,0.2563,66010.1294,0.0369174946796951
250,150,100,300,300,2282.89499975,3058.1755231895427,-3125.237600000001,2524.0079999999994,6860.985799999998,0.22285,73935.21505,0.033458951559423855
200,500,200,200,150,2282.6570199499993,3524.8811173408844,-3911.63415,2516.933499999999,7683.862149999996,0.25285,66023.4798,0.03714347227661486
300,200,200,300,200,2282.6464078999998,3513.984499125976,-3845.4272499999993,2564.5855,7575.4618999999975,0.2504,75771.4518,0.032631552249195735
100,150,150,400,400,2282.3999332999997,3330.6424988960134,-3638.91335,2550.3309999999997,7252.859449999997,0.23785,85173.57375,0.02921143231347843
150,400,100,250,200,2282.08549525,2974.2923667349983,-2936.0600999999997,2499.1335,6779.4316499999995,0.21785,68058.3347,0.03635112215536141
250,400,200,300,100,2281.9781406499997,3505.6115163022077,-3841.2810000000004,2503.857,7624.327399999997,0.25065,73051.3961,0.03393286563699533
100,500,200,150,200,2281.8713408500003,3359.2602832606262,-3542.790799999999,2497.252,7496.730699999998,0.2446,61037.365,0.03961128077593284
150,400,100,200,200,2281.5263532999998,2954.7066818128715,-2919.92925,2503.5865000000003,6769.8749499999985,0.21805,62460.2932,0.03938438589271898
300,300,150,400,200,2281.3423489,3607.4055432572864,-4188.11205,2658.6215,7522.605499999998,0.2501,81706.7945,0.030761791295890423
100,200,150,100,300,2281.22242195,2792.155165739289,-2487.11635,2421.206,6667.0581999999995,0.2061,51981.72135,0.04550137461708026
100,400,200,100,200,2281.0667528999998,3140.1827202541276,-3116.6771499999995,2471.9079999999994,7200.480849999999,0.23095,52662.26865,0.044760552931163156
150,400,250,100,200,2280.4972581499997,3542.1162648136615,-3798.221650000001,2478.6014999999998,7855.97415,0.25435,55447.97945,0.042159871985087534
100,250,200,250,200,2279.9760453000004,3203.147903969048,-3243.9009499999993,2478.6590000000006,7235.40815,0.23475,70564.31065,0.034860364874778074
300,250,200,100,200,2279.9683422,3326.2410169092072,-3465.7059499999996,2491.326,7443.810699999997,0.24455,52398.54985,0.044768937287402395
100,250,200,200,200,2279.41690335,3190.284858317723,-3166.0921499999995,2459.3074999999994,7281.8089,0.23565,64966.26915,0.03762961888586799
150,250,250,250,200,2279.40655055,3594.5171353005735,-3880.8141,2508.4075000000003,7866.218750000001,0.25655,73350.02145,0.03333816405057406
150,250,250,200,200,2278.8474085999997,3584.5304295328947,-3841.2294,2480.3305,7904.241099999999,0.25825,67751.97995,0.03585410590183721
250,250,150,400,250,2278.22879065,3544.620803368626,-4107.7099,2646.3144999999995,7408.836749999997,0.2497,82974.9001,0.03024099934456327
300,200,200,150,250,2278.01064555,3458.0675039755643,-3716.0421,2505.4539999999997,7621.59335,0.2507,61240.7811,0.0391260556968664
250,150,100,400,400,2277.5742553499995,3408.2880814178075,-3867.30195,2585.3495000000003,7273.134749999999,0.24085,83850.5226,0.029566774417367152
150,500,150,400,250,2277.096861,3559.785949324034,-4098.3365,2607.892,7480.227549999999,0.2507,84925.43315,0.029624446721364644
200,200,100,300,250,2276.74093285,2977.094401235464,-2973.884449999999,2512.1279999999997,6731.7728,0.218,72629.2861,0.034086209144899016
200,300,250,300,100,2276.5072791499997,3635.3898882726817,-4011.9044500000005,2485.558499999999,7875.084649999999,0.2592,73932.81155,0.03335311229313679
250,200,100,100,300,2276.396744,2840.996410062389,-2695.53235,2453.2754999999997,6620.040349999999,0.21,50658.6702,0.04645395766510879
200,200,100,150,300,2276.24582195,2921.235365064415,-2828.6830499999996,2454.447,6757.896099999999,0.2167,57938.90755,0.04150123838436032
300,500,200,150,150,2276.0477604999996,3613.0766902747814,-4085.5258500000004,2524.3229999999994,7772.815599999997,0.25675,59980.0216,0.04004253856010304
100,300,100,300,150,2275.59862455,2770.1572707547152,-2573.5891999999994,2467.7889999999998,6490.887399999998,0.2028,68569.4654,0.03639211599066654
150,400,150,150,200,2275.43200815,3109.745512943905,-3181.6180999999992,2501.1645000000003,7012.55445,0.2282,58575.61095,0.04113255152503898
150,300,200,100,200,2275.3462256499997,3170.1555386357268,-3167.4360500000003,2462.994,7226.980649999999,0.2348,52385.7465,0.04480538493654354
100,400,200,250,150,2275.25087565,3263.516330912946,-3379.0906999999984,2476.4774999999995,7330.9195500000005,0.23915,69770.68605,0.03525431189788015
300,400,200,100,150,2275.24317255,3400.1525836076225,-3649.5835499999994,2494.682,7509.032449999997,0.24575,51604.92525,0.04533906177014636
300,500,150,300,100,2275.0831381,3390.789355249023,-3698.307749999999,2510.870999999999,7399.616749999999,0.24315,71743.5421,0.03466364523923987
200,500,100,300,150,2274.7780478,3110.1767355854145,-3192.6426,2508.0589999999993,6954.19405,0.22465,71368.5266,0.03497003718187317
100,400,200,200,150,2274.6917336999995,3252.9360194732717,-3328.9233,2471.6415000000006,7345.106999999998,0.2392,64172.64455,0.038087190132663803
300,250,200,250,150,2274.15246495,3459.101456850066,-3752.7767000000003,2523.4775,7544.84315,0.2503,69506.96725,0.03528946208503965
200,250,100,100,250,2274.06286715,2759.6902732845083,-2558.79685,2456.0015000000003,6482.698150000001,0.20325,49256.38415,0.0478418403633479
300,250,200,200,150,2273.5933229999996,3440.983064784151,-3684.2995499999997,2506.252,7555.436449999995,0.2498,63908.92575,0.03810907567265607
200,100,100,250,400,2273.3624647,3003.7935400942024,-2960.06205,2439.322,6847.994799999999,0.22235,71209.2157,0.03403168489224234
150,150,150,300,300,2273.21428745,3094.1051433263724,-3132.20235,2493.022,6944.727549999998,0.22725,75929.97,0.03244905418256666
200,100,100,200,400,2272.80332275,2993.7311636806426,-2912.62075,2419.7964999999995,6899.537749999999,0.2221,65611.1742,0.03674831511907935
250,300,200,150,150,2272.5575735999996,3391.110611999666,-3595.2897999999996,2488.142,7479.197599999999,0.2482,58016.6852,0.04129708161571167
300,400,150,400,200,2272.5564858999996,3662.371829394468,-4246.81885,2624.7659999999996,7646.132849999998,0.2565,82655.02045,0.030277245653085528
250,150,150,250,300,2272.1620614,3210.5728538814546,-3385.12155,2494.518,7103.167299999998,0.23515,71865.2453,0.03403119754259433
200,100,250,100,400,2271.7742275999994,3555.4705739511396,-3708.7328,2399.7484999999992,7931.247149999998,0.2595,58598.86045,0.03959919152650906
250,150,150,200,300,2271.6029194499997,3196.0513447535545,-3332.8064999999997,2469.2369999999996,7126.381749999996,0.234,66267.2038,0.03668830405323927
250,300,150,300,100,2271.5929512,3171.6558502650396,-3292.9173,2505.4709999999995,7064.5392999999995,0.2317,69780.2057,0.03556472235049226
100,250,100,300,200,2271.5379312,2788.1545070389766,-2607.89695,2473.355,6498.842000000001,0.20585,70311.31595,0.03530195320858046
100,300,150,100,200,2270.68156345,2788.592878177374,-2521.6476999999995,2429.027,6588.526549999999,0.2077,49391.07825,0.04772820286362122
200,500,150,100,200,2269.8609867,3145.085374155904,-3270.4257,2508.2785000000003,7025.729149999999,0.23015,52190.13945,0.0451468554586596
150,300,200,250,150,2269.5303483999996,3296.932750311022,-3466.2604499999998,2485.4215000000004,7345.417949999999,0.24105,69494.1639,0.0352838907583137
