date,stake_usd,profit_cap2_usd,week,alpha_global
2025-12-28,163.33331358432773,85.74998963177207,2025-12-22/2025-12-28,0.33816421031951904
2025-12-29,47.20811712741852,41.40151872074604,2025-12-29/2026-01-04,0.3420878052711487
2025-12-30,440.6090931892395,-128.7365354064703,2025-12-29/2026-01-04,0.3420878052711487
2026-01-02,118.0202928185463,-34.422585405409336,2025-12-29/2026-01-04,0.3420878052711487
2026-01-03,173.09642946720123,-103.41724858713151,2025-12-29/2026-01-04,0.3420878052711487
2026-01-04,39.3400976061821,25.217002565562726,2025-12-29/2026-01-04,0.3420878052711487
2026-01-06,738.2221385240555,-34.619998594999316,2026-01-05/2026-01-11,0.33816421031951904
2026-01-07,264.4444124698639,7.622221300601968,2026-01-05/2026-01-11,0.33816421031951904
2026-01-08,101.1110988855362,91.6222111439705,2026-01-05/2026-01-11,0.33816421031951904
2026-01-09,2185.5552912950516,346.7721802932024,2026-01-05/2026-01-11,0.33816421031951904
2026-01-10,847.7776752710342,158.36331418526171,2026-01-05/2026-01-11,0.33816421031951904
2026-01-11,225.5555282831192,65.25554766535758,2026-01-05/2026-01-11,0.33816421031951904
2026-01-12,108.82646107673646,-108.82646107673646,2026-01-12/2026-01-18,0.3379703760147095
2026-01-13,922.8785021305084,-67.91804550302031,2026-01-12/2026-01-18,0.3379703760147095
2026-01-14,614.0921732187271,123.37811358642575,2026-01-12/2026-01-18,0.3379703760147095
2026-01-15,326.47938323020935,93.81618276679517,2026-01-12/2026-01-18,0.3379703760147095
2026-01-16,520.8123494386673,-36.14593171477317,2026-01-12/2026-01-18,0.3379703760147095
2026-01-17,388.66593241691595,365.5636293940545,2026-01-12/2026-01-18,0.3379703760147095
