BIA_ApostaUTC,dow_pt,bet_type,rf_prob,proba_segqui_raw,proba_sexdom_raw,proba_segqui_cal,proba_sexdom_cal,proba_cli_like,rf_prob_raw,diff_rf_minus_cli_like,abs_diff_rf_minus_cli_like,proba_raw_segunda,proba_raw_terca,proba_raw_quarta,proba_raw_segqui,proba_raw_sexdom,proba_raw_operacional
2025-12-14 09:55:00,domingo,FT,0.09434,0.32280183392142403,0.2686079372420981,0.26892637342792414,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.347664368849434,0.7716718341792762,0.4202179788135434,0.322801833921424,0.2686079372420981,0.2686079372420981
2025-12-14 09:57:00,domingo,FH,0.09434,0.2717542081076302,0.20061588991687468,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.5308641975308642,0.6257010824090685,0.5822041807440459,0.2717542081076301,0.2006158899168746,0.2006158899168746
2025-12-14 10:06:00,domingo,FT,0.09434,0.26316298715313996,0.22364210255634037,0.15468118931694433,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.2927689594356261,0.5774718868984474,0.3095453705510636,0.2631629871531399,0.2236421025563403,0.2236421025563403
2025-12-14 10:07:00,domingo,FT,0.09434,0.2715400566213058,0.19289376069438216,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.4180261455101497,0.7518238307704159,0.4489106222844644,0.2715400566213057,0.1928937606943821,0.1928937606943821
2025-12-14 10:09:00,domingo,FT,0.09434,0.2902189554304269,0.2164003565393163,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.5308641975308642,0.6245064829528852,0.3381128017846663,0.290218955430427,0.2164003565393163,0.2164003565393163
2025-12-14 10:34:00,domingo,FH,0.005,0.1435609008869936,0.10709128169721621,0.009323830070810928,0.005,0.005,0.005,0.0,0.0,0.7163318300873612,0.1549251880448638,0.6935494538474072,0.1435609008869936,0.1070912816972162,0.1070912816972162
2025-12-14 10:44:00,domingo,FT,0.09434,0.29433566471032585,0.20783381431879988,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.5308641975308642,0.7508084047520194,0.6198010541641553,0.2943356647103258,0.2078338143187998,0.2078338143187998
2025-12-14 10:45:00,domingo,FH,0.35,0.33482334057545415,0.3061585378378834,0.3,0.3333333333333333,0.3333333333333333,0.35,0.016666666666666663,0.016666666666666663,0.2927689594356261,0.4400649004477081,0.2730492469921453,0.334823340575454,0.3061585378378834,0.3061585378378834
2025-12-14 11:03:00,domingo,FT,0.09434,0.26081000591845954,0.20133660589671798,0.15011996604403952,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.5308641975308642,0.7330884083424675,0.6174596929992154,0.2608100059184595,0.2013366058967179,0.2013366058967179
2025-12-14 11:06:00,domingo,FT,0.09434,0.2498743346072893,0.17655641533279068,0.128921310587647,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.5308641975308642,0.5340773029466989,0.5784523926225824,0.2498743346072892,0.1765564153327906,0.1765564153327906
