BIA_ApostaUTC,dow_pt,rf_prob,score_rpa_like,abs_diff,match_6dec
2026-01-03 22:42:00,sábado,0.375,0.375,0.0,1
2026-01-04 14:01:00,domingo,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-04 20:00:00,domingo,0.005,0.09433962264150944,0.08933962264150944,0
2026-01-05 05:09:00,segunda-feira,0.292769,0.2927689594356261,4.056437391541934e-08,1
2026-01-05 19:47:00,segunda-feira,0.292769,0.2927689594356261,4.056437391541934e-08,1
2026-01-05 19:48:00,segunda-feira,0.292769,0.2927689594356261,4.056437391541934e-08,1
2026-01-06 07:15:00,terça-feira,0.739084,0.578101115009444,0.1609828849905559,0
2026-01-06 07:16:00,terça-feira,0.658511,0.4591395295860108,0.19937147041398917,0
2026-01-06 07:17:00,terça-feira,0.489349,0.4230742757974818,0.06627472420251818,0
2026-01-06 07:19:00,terça-feira,0.501715,0.2940291396662695,0.20768586033373054,0
2026-01-06 07:20:00,terça-feira,0.373195,0.4274940768675084,0.0542990768675084,0
2026-01-06 07:20:00,terça-feira,0.492527,0.6305857940058932,0.13805879400589322,0
2026-01-06 07:21:00,terça-feira,0.528328,0.5651302731984653,0.036802273198465296,0
2026-01-06 07:21:00,terça-feira,0.065204,0.049859284461426,0.015344715538574,0
2026-01-06 07:23:00,terça-feira,0.23299,0.3119928407494862,0.07900284074948619,0
2026-01-06 07:28:00,terça-feira,0.409743,0.291797568961084,0.11794543103891603,0
2026-01-06 07:31:00,terça-feira,0.628454,0.6638112588133158,0.03535725881331586,0
2026-01-06 07:32:00,terça-feira,0.286693,0.2270074142389383,0.05968558576106167,0
2026-01-06 07:47:00,terça-feira,0.477964,0.467893648896857,0.010070351103143027,0
2026-01-06 08:00:00,terça-feira,0.32551,0.2642752528598909,0.061234747140109125,0
2026-01-06 08:09:00,terça-feira,0.781018,0.595035743290049,0.18598225670995094,0
2026-01-06 08:14:00,terça-feira,0.602684,0.5496155911034963,0.05306840889650366,0
2026-01-06 08:28:00,terça-feira,0.649171,0.5297323414742448,0.1194386585257553,0
2026-01-06 08:34:00,terça-feira,0.68014,0.7157559832492016,0.03561598324920168,0
2026-01-06 08:39:00,terça-feira,0.152621,0.1123961811613378,0.040224818838662205,0
2026-01-06 08:50:00,terça-feira,0.408744,0.3847939328508032,0.023950067149196785,0
2026-01-06 08:54:00,terça-feira,0.552974,0.48062210647637,0.07235189352362997,0
2026-01-06 09:11:00,terça-feira,0.852688,0.8997414583226601,0.04705345832266006,0
2026-01-06 09:16:00,terça-feira,0.591597,0.4857802959947825,0.10581670400521753,0
2026-01-06 09:24:00,terça-feira,0.812754,0.7624158768645216,0.05033812313547836,0
2026-01-06 09:33:00,terça-feira,0.196284,0.1488168987798136,0.04746710122018638,0
2026-01-06 09:35:00,terça-feira,0.687894,0.6743917500994145,0.013502249900585461,0
2026-01-06 09:52:00,terça-feira,0.631592,0.5201235030276066,0.11146849697239347,0
2026-01-06 10:21:00,terça-feira,0.342835,0.2358364784545402,0.1069985215454598,0
2026-01-06 10:44:00,terça-feira,0.398409,0.4128870329198676,0.0144780329198676,0
2026-01-06 10:57:00,terça-feira,0.696607,0.5936945210694604,0.10291247893053956,0
2026-01-06 11:09:00,terça-feira,0.325008,0.2566608968006804,0.06834710319931964,0
2026-01-06 11:16:00,terça-feira,0.146316,0.2448785023170406,0.09856250231704058,0
2026-01-06 11:33:00,terça-feira,0.436041,0.3356489863614869,0.10039201363851313,0
2026-01-06 11:35:00,terça-feira,0.44704,0.3182021120411398,0.1288378879588602,0
2026-01-06 11:37:00,terça-feira,0.312314,0.1257310325441343,0.18658296745586567,0
2026-01-06 11:41:00,terça-feira,0.172543,0.1065717598551398,0.06597124014486021,0
2026-01-06 12:28:00,terça-feira,0.311409,0.1649750162370875,0.1464339837629125,0
2026-01-06 12:46:00,terça-feira,0.358976,0.3799378092411374,0.020961809241137386,0
2026-01-06 12:49:00,terça-feira,0.428057,0.3320462721302512,0.09601072786974885,0
2026-01-06 12:50:00,terça-feira,0.566507,0.4746984401046502,0.0918085598953498,0
2026-01-06 12:50:00,terça-feira,0.403446,0.2512450859446589,0.15220091405534114,0
2026-01-06 12:56:00,terça-feira,0.271387,0.1996912581728904,0.07169574182710958,0
2026-01-06 13:10:00,terça-feira,0.563372,0.3000757517523433,0.2632962482476567,0
2026-01-06 13:19:00,terça-feira,0.6236,0.3113944428597884,0.31220555714021164,0
2026-01-06 13:22:00,terça-feira,0.537379,0.2838224622495902,0.25355653775040987,0
2026-01-06 13:22:00,terça-feira,0.522213,0.5077474498683408,0.014465550131659288,0
2026-01-06 14:15:00,terça-feira,0.580085,0.3547905287818359,0.22529447121816404,0
2026-01-06 15:14:00,terça-feira,0.469457,0.3070303957154421,0.1624266042845579,0
2026-01-06 15:17:00,terça-feira,0.392921,0.1705254607050708,0.22239553929492922,0
2026-01-06 15:35:00,terça-feira,0.345915,0.4026772927225381,0.05676229272253813,0
2026-01-06 17:24:00,terça-feira,0.053348,0.0476778193633944,0.0056701806366055985,0
2026-01-06 19:55:00,terça-feira,0.473807,0.4858569462657868,0.012049946265786815,0
2026-01-06 23:19:00,terça-feira,0.167511,0.18647471467694,0.018963714676939997,0
2026-01-06 23:57:00,terça-feira,0.350117,0.4967747255953627,0.14665772559536266,0
2026-01-07 01:33:00,quarta-feira,0.25316,0.1166771070987658,0.1364828929012342,0
2026-01-07 06:30:00,quarta-feira,0.315714,0.377569686549086,0.06185568654908602,0
2026-01-07 07:01:00,quarta-feira,0.373936,0.5127509468831513,0.13881494688315127,0
2026-01-07 07:06:00,quarta-feira,0.192096,0.1486300519278202,0.043465948072179794,0
2026-01-07 08:44:00,quarta-feira,0.333991,0.2848272687448161,0.04916373125518386,0
2026-01-07 11:17:00,quarta-feira,0.135362,0.2132384254420178,0.07787642544201778,0
2026-01-07 11:22:00,quarta-feira,0.228427,0.0790833836295335,0.1493436163704665,0
2026-01-07 12:09:00,quarta-feira,0.405434,0.4415934842701384,0.036159484270138376,0
2026-01-07 12:42:00,quarta-feira,0.540055,0.7006222162646647,0.16056721626466475,0
2026-01-07 14:52:00,quarta-feira,0.503429,0.5440985966148083,0.04066959661480829,0
2026-01-07 18:09:00,quarta-feira,0.321734,0.3858185053106797,0.06408450531067966,0
2026-01-07 21:06:00,quarta-feira,0.135766,0.0732962551268197,0.0624697448731803,0
2026-01-07 21:06:00,quarta-feira,0.156104,0.0774820924144889,0.07862190758551109,0
2026-01-07 22:32:00,quarta-feira,0.137934,0.1072049824951809,0.0307290175048191,0
2026-01-09 00:12:00,sexta-feira,0.333333,0.3333333333333333,3.3333333332441484e-07,1
2026-01-09 00:13:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:13:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:14:00,sexta-feira,0.333333,0.35,0.016666999999999987,0
2026-01-09 00:14:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:15:00,sexta-feira,0.09434,0.3333333333333333,0.23899333333333334,0
2026-01-09 00:15:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:15:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:16:00,sexta-feira,0.375,0.375,0.0,1
2026-01-09 00:16:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:16:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:17:00,sexta-feira,0.333333,0.09433962264150944,0.23899337735849055,0
2026-01-09 00:17:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:18:00,sexta-feira,0.005,0.09433962264150944,0.08933962264150944,0
2026-01-09 00:18:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:19:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:19:00,sexta-feira,0.333333,0.35,0.016666999999999987,0
2026-01-09 00:19:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:20:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:20:00,sexta-feira,0.346515,0.35,0.0034849999999999604,0
2026-01-09 00:20:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 00:23:00,sexta-feira,0.005,0.005,0.0,1
2026-01-09 01:19:00,sexta-feira,0.35,0.35,0.0,1
2026-01-09 01:20:00,sexta-feira,0.375,0.375,0.0,1
2026-01-09 02:02:00,sexta-feira,0.375,0.375,0.0,1
2026-01-09 02:03:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 02:03:00,sexta-feira,0.375,0.375,0.0,1
2026-01-09 05:02:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 05:35:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 06:08:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 08:17:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 08:38:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 08:57:00,sexta-feira,0.09434,0.3333333333333333,0.23899333333333334,0
2026-01-09 09:13:00,sexta-feira,0.375,0.375,0.0,1
2026-01-09 09:15:00,sexta-feira,0.35,0.09433962264150944,0.25566037735849056,0
2026-01-09 09:15:00,sexta-feira,0.375,0.375,0.0,1
2026-01-09 09:18:00,sexta-feira,0.35,0.35,0.0,1
2026-01-09 09:22:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 09:23:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 09:55:00,sexta-feira,0.35,0.35,0.0,1
2026-01-09 10:13:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 11:00:00,sexta-feira,0.005,0.09433962264150944,0.08933962264150944,0
2026-01-09 11:00:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 11:51:00,sexta-feira,0.35,0.375,0.025000000000000022,0
2026-01-09 12:30:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 12:35:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 13:16:00,sexta-feira,0.35,0.35,0.0,1
2026-01-09 14:18:00,sexta-feira,0.35,0.35,0.0,1
2026-01-09 14:26:00,sexta-feira,0.375,0.40444933941509964,0.02944933941509964,0
2026-01-09 14:30:00,sexta-feira,0.35,0.35,0.0,1
2026-01-09 14:45:00,sexta-feira,0.35,0.375,0.025000000000000022,0
2026-01-09 15:01:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 15:01:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 15:15:00,sexta-feira,0.35,0.375,0.025000000000000022,0
2026-01-09 15:25:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 15:52:00,sexta-feira,0.338601,0.35,0.011398999999999992,0
2026-01-09 15:54:00,sexta-feira,0.375,0.35,0.025000000000000022,0
2026-01-09 16:36:00,sexta-feira,0.35,0.35,0.0,1
2026-01-09 17:13:00,sexta-feira,0.35,0.09433962264150944,0.25566037735849056,0
2026-01-09 17:27:00,sexta-feira,0.35,0.375,0.025000000000000022,0
2026-01-09 17:30:00,sexta-feira,0.333333,0.35,0.016666999999999987,0
2026-01-09 17:31:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 17:32:00,sexta-feira,0.35,0.375,0.025000000000000022,0
2026-01-09 18:15:00,sexta-feira,0.375,0.375,0.0,1
2026-01-09 18:17:00,sexta-feira,0.35,0.3513098121919438,0.0013098121919438155,0
2026-01-09 19:00:00,sexta-feira,0.09434,0.3333333333333333,0.23899333333333334,0
2026-01-09 19:02:00,sexta-feira,0.375,0.09433962264150944,0.2806603773584906,0
2026-01-09 19:13:00,sexta-feira,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-09 19:19:00,sexta-feira,0.005,0.005,0.0,1
2026-01-10 00:21:00,sábado,0.375,0.375,0.0,1
2026-01-10 00:50:00,sábado,0.35,0.35,0.0,1
2026-01-10 01:13:00,sábado,0.375,0.375,0.0,1
2026-01-10 02:15:00,sábado,0.375,0.35,0.025000000000000022,0
2026-01-10 04:29:00,sábado,0.09434,0.24792316659519803,0.15358316659519805,0
2026-01-10 05:05:00,sábado,0.375,0.375,0.0,1
2026-01-10 05:47:00,sábado,0.375,0.375,0.0,1
2026-01-10 06:05:00,sábado,0.35,0.35,0.0,1
2026-01-10 07:20:00,sábado,0.35,0.35,0.0,1
2026-01-10 07:50:00,sábado,0.375,0.375,0.0,1
2026-01-10 10:08:00,sábado,0.35,0.35,0.0,1
2026-01-10 11:26:00,sábado,0.333333,0.35,0.016666999999999987,0
2026-01-10 11:27:00,sábado,0.343468,0.3333333333333333,0.01013466666666668,0
2026-01-10 12:05:00,sábado,0.375,0.375,0.0,1
2026-01-10 12:12:00,sábado,0.35,0.35,0.0,1
2026-01-10 12:30:00,sábado,0.35,0.35,0.0,1
2026-01-10 12:34:00,sábado,0.419917,0.375,0.044916999999999985,0
2026-01-10 13:08:00,sábado,0.5,0.5,0.0,1
2026-01-10 13:29:00,sábado,0.35,0.34077410091457677,0.009225899085423206,0
2026-01-10 13:49:00,sábado,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-10 14:33:00,sábado,0.333333,0.09433962264150944,0.23899337735849055,0
2026-01-10 14:41:00,sábado,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-10 15:23:00,sábado,0.375,0.375,0.0,1
2026-01-10 15:23:00,sábado,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-10 15:24:00,sábado,0.375,0.375,0.0,1
2026-01-10 15:24:00,sábado,0.375,0.375,0.0,1
2026-01-10 15:24:00,sábado,0.35,0.35,0.0,1
2026-01-10 16:46:00,sábado,0.35,0.3418869309551391,0.008113069044860866,0
2026-01-10 17:02:00,sábado,0.35,0.3333333333333333,0.016666666666666663,0
2026-01-10 17:14:00,sábado,0.35,0.35,0.0,1
2026-01-10 19:38:00,sábado,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-10 20:31:00,sábado,0.375,0.375,0.0,1
2026-01-10 21:12:00,sábado,0.333333,0.09433962264150944,0.23899337735849055,0
2026-01-10 21:25:00,sábado,0.375,0.375,0.0,1
2026-01-11 04:56:00,domingo,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-11 05:12:00,domingo,0.333333,0.3333333333333333,3.3333333332441484e-07,1
2026-01-11 08:35:00,domingo,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-11 09:34:00,domingo,0.35,0.35,0.0,1
2026-01-11 13:05:00,domingo,0.09434,0.09433962264150944,3.7735849055253734e-07,1
2026-01-11 13:48:00,domingo,0.005,0.005,0.0,1
2026-01-11 19:30:00,domingo,0.09434,0.35,0.25566,0
2026-01-12 07:24:00,segunda-feira,0.382217,0.4874961586024802,0.10527915860248022,0
2026-01-12 12:42:00,segunda-feira,0.292769,0.2927689594356261,4.056437391541934e-08,1
2026-01-12 15:04:00,segunda-feira,0.292769,0.2927689594356261,4.056437391541934e-08,1
2026-01-12 20:49:00,segunda-feira,0.292769,0.2927689594356261,4.056437391541934e-08,1
2026-01-12 23:55:00,segunda-feira,0.292769,0.2927689594356261,4.056437391541934e-08,1
2026-01-13 04:22:00,terça-feira,0.36939,0.4601863325541407,0.09079633255414071,0
2026-01-13 05:55:00,terça-feira,0.180159,0.2676796509437643,0.08752065094376427,0
2026-01-13 05:55:00,terça-feira,0.40121,0.4279658801767622,0.02675588017676217,0
2026-01-13 05:56:00,terça-feira,0.245455,0.1601644260519647,0.0852905739480353,0
2026-01-13 05:56:00,terça-feira,0.163236,0.3946859036176988,0.2314499036176988,0
2026-01-13 05:56:00,terça-feira,0.462944,0.5994008785066018,0.13645687850660182,0
2026-01-13 05:57:00,terça-feira,0.526484,0.7833024910775396,0.2568184910775396,0
2026-01-13 05:57:00,terça-feira,0.304507,0.5497042257282918,0.24519722572829178,0
2026-01-13 05:58:00,terça-feira,0.332651,0.307890674532859,0.024760325467140964,0
2026-01-13 05:58:00,terça-feira,0.490912,0.765471645480572,0.274559645480572,0
2026-01-13 05:59:00,terça-feira,0.163432,0.2696648251734269,0.10623282517342689,0
2026-01-13 06:00:00,terça-feira,0.754303,0.6326999992842169,0.121603000715783,0
2026-01-13 06:00:00,terça-feira,0.55373,0.478302598800693,0.07542740119930708,0
2026-01-13 06:01:00,terça-feira,0.47831,0.7439749942059337,0.2656649942059337,0
2026-01-13 06:01:00,terça-feira,0.540729,0.4709172598581698,0.06981174014183023,0
2026-01-13 06:02:00,terça-feira,0.477354,0.766075225942887,0.288721225942887,0
2026-01-13 06:02:00,terça-feira,0.443701,0.684891939359801,0.24119093935980096,0
2026-01-13 06:10:00,terça-feira,0.47023,0.3874652481922262,0.08276475180777376,0
2026-01-13 06:35:00,terça-feira,0.689926,0.7369915090059683,0.04706550900596829,0
2026-01-13 06:45:00,terça-feira,0.460911,0.5751711965458063,0.11426019654580627,0
2026-01-13 06:53:00,terça-feira,0.594464,0.6544414015097831,0.059977401509783146,0
2026-01-13 07:02:00,terça-feira,0.543613,0.4212861116677686,0.12232688833223143,0
2026-01-13 07:04:00,terça-feira,0.717908,0.8021453486238591,0.08423734862385912,0
2026-01-13 07:06:00,terça-feira,0.656097,0.3661284428700987,0.2899685571299013,0
2026-01-13 07:10:00,terça-feira,0.843644,0.6909921353678314,0.1526518646321685,0
2026-01-13 07:22:00,terça-feira,0.714394,0.7255769288892014,0.011182928889201471,0
2026-01-13 07:46:00,terça-feira,0.689829,0.7011615921338602,0.011332592133860175,0
2026-01-13 07:47:00,terça-feira,0.535701,0.6596146674031684,0.12391366740316845,0
2026-01-13 07:50:00,terça-feira,0.70206,0.6659553536898587,0.03610464631014132,0
2026-01-13 08:02:00,terça-feira,0.777102,0.7921689376543869,0.015066937654386936,0
2026-01-13 08:02:00,terça-feira,0.685607,0.7806015260042082,0.09499452600420821,0
2026-01-13 08:03:00,terça-feira,0.539053,0.512894495823387,0.02615850417661303,0
2026-01-13 08:10:00,terça-feira,0.385358,0.6331620658945395,0.24780406589453952,0
2026-01-13 08:11:00,terça-feira,0.64227,0.6225550040004616,0.01971499599953841,0
2026-01-13 08:13:00,terça-feira,0.685113,0.7934278107097098,0.10831481070970983,0
2026-01-13 08:15:00,terça-feira,0.49122,0.6268855874720479,0.13566558747204793,0
2026-01-13 08:17:00,terça-feira,0.685269,0.9275024180425628,0.24223341804256282,0
2026-01-13 08:25:00,terça-feira,0.251225,0.1764276193606907,0.07479738063930927,0
2026-01-13 08:27:00,terça-feira,0.595212,0.5508501323340688,0.0443618676659312,0
2026-01-13 08:33:00,terça-feira,0.336503,0.7458701828967765,0.40936718289677654,0
2026-01-13 08:33:00,terça-feira,0.41703,0.4134187399423814,0.003611260057618637,0
2026-01-13 08:34:00,terça-feira,0.464574,0.3148754072472137,0.1496985927527863,0
2026-01-13 08:36:00,terça-feira,0.465938,0.3630883628829746,0.10284963711702544,0
2026-01-13 08:37:00,terça-feira,0.163664,0.2136831795604306,0.05001917956043059,0
2026-01-13 08:38:00,terça-feira,0.530021,0.6622694656617591,0.13224846566175918,0
2026-01-13 09:07:00,terça-feira,0.223673,0.2014473417224954,0.022225658277504612,0
2026-01-13 09:19:00,terça-feira,0.484967,0.4761034431134807,0.008863556886519297,0
2026-01-13 09:33:00,terça-feira,0.265908,0.1693823285683799,0.09652567143162008,0
2026-01-13 09:34:00,terça-feira,0.586717,0.5608679236946655,0.025849076305334506,0
2026-01-13 09:52:00,terça-feira,0.588467,0.6662897421206266,0.07782274212062668,0
2026-01-13 09:59:00,terça-feira,0.746649,0.6907623731450135,0.055886626854986465,0
2026-01-13 10:02:00,terça-feira,0.396403,0.4374097684161325,0.04100676841613249,0
2026-01-13 10:13:00,terça-feira,0.617253,0.5431490777687179,0.07410392223128215,0
2026-01-13 10:14:00,terça-feira,0.474588,0.4325238196678764,0.04206418033212361,0
2026-01-13 10:16:00,terça-feira,0.364105,0.4094110953195984,0.045306095319598394,0
2026-01-13 10:16:00,terça-feira,0.320969,0.3130587841093512,0.00791021589064883,0
2026-01-13 10:17:00,terça-feira,0.304678,0.2312138644964182,0.0734641355035818,0
2026-01-13 10:29:00,terça-feira,0.153755,0.1272143675112359,0.026540632488764093,0
2026-01-13 10:37:00,terça-feira,0.739738,0.8411360746454766,0.10139807464547657,0
2026-01-13 10:40:00,terça-feira,0.65059,0.575219598156292,0.07537040184370802,0
2026-01-13 11:25:00,terça-feira,0.135894,0.1168389996361249,0.019055000363875085,0
2026-01-13 11:29:00,terça-feira,0.171389,0.1130030555676214,0.058385944432378614,0
2026-01-13 11:30:00,terça-feira,0.5267,0.4260882970782265,0.10061170292177346,0
2026-01-13 11:32:00,terça-feira,0.44197,0.2901739609213608,0.1517960390786392,0
2026-01-13 11:38:00,terça-feira,0.606175,0.6551993675041469,0.04902436750414685,0
2026-01-13 11:38:00,terça-feira,0.435279,0.5039584486996159,0.0686794486996159,0
2026-01-13 11:48:00,terça-feira,0.154112,0.197664069438015,0.04355206943801501,0
2026-01-13 12:00:00,terça-feira,0.111078,0.1018643827451881,0.009213617254811901,0
2026-01-13 12:09:00,terça-feira,0.428326,0.4656642769943007,0.0373382769943007,0
2026-01-13 12:21:00,terça-feira,0.269972,0.32208718833528,0.052115188335280005,0
2026-01-13 12:49:00,terça-feira,0.478521,0.648543738612368,0.17002273861236805,0
2026-01-13 12:52:00,terça-feira,0.984587,0.444481218164858,0.540105781835142,0
2026-01-13 12:58:00,terça-feira,0.251202,0.288748573004653,0.03754657300465303,0
2026-01-13 13:08:00,terça-feira,0.071454,0.0818823703520905,0.010428370352090502,0
2026-01-13 13:10:00,terça-feira,0.129607,0.1879580823698792,0.05835108236987921,0
2026-01-13 13:11:00,terça-feira,0.307921,0.2034069553547648,0.1045140446452352,0
2026-01-13 13:22:00,terça-feira,0.227208,0.3052602010707947,0.07805220107079472,0
2026-01-13 13:46:00,terça-feira,0.1535,0.1273768563703028,0.0261231436296972,0
2026-01-13 13:49:00,terça-feira,0.54388,0.4266920940696028,0.11718790593039724,0
2026-01-13 13:59:00,terça-feira,0.234176,0.2849331290927817,0.05075712909278168,0
2026-01-13 14:35:00,terça-feira,0.231448,0.1140569552938361,0.11739104470616389,0
2026-01-13 16:38:00,terça-feira,0.086808,0.1396370915834162,0.0528290915834162,0
2026-01-13 17:01:00,terça-feira,0.087256,0.1538714542728707,0.06661545427287069,0
2026-01-13 17:05:00,terça-feira,0.32338,0.3460894261178054,0.02270942611780541,0
2026-01-13 17:13:00,terça-feira,0.36555,0.8134225460643297,0.44787254606432975,0
2026-01-13 18:11:00,terça-feira,0.985951,0.3601324964102397,0.6258185035897603,0
2026-01-13 18:27:00,terça-feira,0.314123,0.3188682268151562,0.004745226815156212,0
2026-01-13 18:42:00,terça-feira,0.462086,0.5359407130405209,0.07385471304052094,0
2026-01-13 18:49:00,terça-feira,0.354138,0.2669769573274513,0.0871610426725487,0
2026-01-13 19:12:00,terça-feira,0.100958,0.1594360934060391,0.058478093406039086,0
2026-01-13 19:24:00,terça-feira,0.325181,0.3534118469401333,0.02823084694013328,0
2026-01-13 20:23:00,terça-feira,0.161546,0.5026135373286034,0.3410675373286034,0
2026-01-13 20:53:00,terça-feira,0.208674,0.244088378208247,0.035414378208247,0
2026-01-14 00:36:00,quarta-feira,0.241577,0.1830889419124494,0.05848805808755059,0
2026-01-14 01:05:00,quarta-feira,0.406259,0.1215887241243785,0.2846702758756215,0
2026-01-14 03:04:00,quarta-feira,0.162195,0.1342178621043601,0.02797713789563991,0
2026-01-14 04:11:00,quarta-feira,0.390473,0.2968295011271065,0.09364349887289353,0
2026-01-14 05:34:00,quarta-feira,0.290307,0.3765117743303788,0.08620477433037882,0
2026-01-14 06:31:00,quarta-feira,0.08871,0.0620911732780469,0.0266188267219531,0
2026-01-14 08:12:00,quarta-feira,0.005,0.4666720295820371,0.46167202958203707,0
2026-01-14 08:24:00,quarta-feira,0.148442,0.2015102458102986,0.05306824581029862,0
2026-01-14 08:58:00,quarta-feira,0.339846,0.2588705335095,0.08097546649049997,0
2026-01-14 09:55:00,quarta-feira,0.296079,0.2460161196960325,0.050062880303967494,0
2026-01-14 10:07:00,quarta-feira,0.421745,0.358112975021803,0.06363202497819698,0
2026-01-14 10:52:00,quarta-feira,0.423437,0.4375762452041841,0.014139245204184081,0
2026-01-14 11:40:00,quarta-feira,0.244506,0.2166303352673544,0.027875664732645605,0
2026-01-14 11:40:00,quarta-feira,0.367786,0.1325946290485103,0.2351913709514897,0
