ts,Tipo_raw,Subtipo da Aposta,Casa aposta vencedora,Número de casas disponíveis no momento da aposta,Dif % maior odd e segunda maior,Dif % maior odd e odd mediana,Dif Odds RB & BIA,MinutesToMatchStart,TempoApostas.Tempo total bot,Result,Odds,Tipo,wd,Dia Semana Aposta (UTC),DOW_name,Turno Aposta (UTC),Dif percent maior odd e segunda maior,Dif percent maior odd e odd mediana,Dif Odds RB E BIA,ROI,score
2025-11-25 06:28:00,Asian handicap,"-0,5",pin88,4.0,0.03,0.05,0.017391304347826105,362.0,,Win,2.3,FT,1,terça-feira,Ter,manhã,0.03,0.05,0.017391304347826105,1.2999999999999998,0.7223005376688609
2025-11-25 06:28:00,Asian handicap,"-0,5",pin88,4.0,0.03,0.05,0.017391304347826105,362.0,,Win,2.3,FT,1,terça-feira,Ter,manhã,0.03,0.05,0.017391304347826105,1.2999999999999998,0.7223005376688609
2025-11-25 06:28:00,Asian handicap,"-0,5",pin88,4.0,0.03,0.05,0.013043478260869481,362.0,,Win,2.3,FT,1,terça-feira,Ter,manhã,0.03,0.05,0.013043478260869481,1.2999999999999998,0.7350515227666752
2025-11-25 06:28:00,Asian handicap,"-0,5",pin88,4.0,0.03,0.05,0.016956521739130308,362.0,,Win,2.3,FT,1,terça-feira,Ter,manhã,0.03,0.05,0.016956521739130308,1.2999999999999998,0.723592505012363
2025-11-25 06:28:00,Asian handicap,"-0,5",pin88,4.0,0.03,0.05,0.016956521739130308,362.0,,Win,2.3,FT,1,terça-feira,Ter,manhã,0.03,0.05,0.016956521739130308,1.2999999999999998,0.723592505012363
2025-11-25 06:28:00,Asian handicap,"-0,5",pin88,4.0,0.03,0.05,0.016956521739130308,362.0,,Win,2.3,FT,1,terça-feira,Ter,manhã,0.03,0.05,0.016956521739130308,1.2999999999999998,0.723592505012363
2025-11-25 06:28:00,Asian handicap,"-0,5",pin88,4.0,0.03,0.05,0.017391304347826105,362.0,,Win,2.3,FT,1,terça-feira,Ter,manhã,0.03,0.05,0.017391304347826105,1.2999999999999998,0.7223005376688609
2025-11-25 06:28:00,Asian handicap,"-0,5",pin88,4.0,0.03,0.05,0.017391304347826105,362.0,,Win,2.3,FT,1,terça-feira,Ter,manhã,0.03,0.05,0.017391304347826105,1.2999999999999998,0.7223005376688609
2025-11-25 06:28:00,Asian handicap,"-0,5",pin88,4.0,0.03,0.05,0.016956521739130308,362.0,,Win,2.3,FT,1,terça-feira,Ter,manhã,0.03,0.05,0.016956521739130308,1.2999999999999998,0.723592505012363
2025-11-25 06:28:00,Asian handicap,"-0,5",pin88,4.0,0.03,0.05,0.016956521739130308,362.0,,Win,2.3,FT,1,terça-feira,Ter,manhã,0.03,0.05,0.016956521739130308,1.2999999999999998,0.723592505012363
2025-11-25 06:41:00,Asian handicap,0,bf,10.0,0.0,0.02,0.035057471264367784,784.0,,Lose,1.74,FT,1,terça-feira,Ter,manhã,0.0,0.02,0.035057471264367784,-1.0,0.5693320460196969
2025-11-25 06:50:00,Asian handicap first half,"-0,5",sing2,5.0,1.0,0.06,0.034825870646766094,115.0,,Win,2.01,FH,1,terça-feira,Ter,manhã,1.0,0.06,0.034825870646766094,1.0099999999999998,0.99999808562215
2025-11-25 07:03:00,Asian handicap,0,sing2,6.0,0.04,0.07,0.07048458149779742,138.0,,Win,2.27,FT,1,terça-feira,Ter,manhã,0.04,0.07,0.07048458149779742,1.27,0.208412414968688
2025-11-25 07:11:00,Asian handicap first half,"-0,25",sing2,3.0,0.0,0.0,0.007490636704119856,2329.0,,HalfLose,2.136,FH,1,terça-feira,Ter,manhã,0.0,0.0,0.007490636704119856,-0.5,0.5268274706042771
2025-11-25 07:39:00,Asian handicap first half,0,sing2,2.0,0.04,0.02,-0.004975124378109568,441.0,,Win,2.01,FH,1,terça-feira,Ter,manhã,0.04,0.02,-0.004975124378109568,1.0099999999999998,0.5764112612984135
2025-11-25 08:18:00,Asian handicap,-1,sharp,6.0,1.0,0.03,-0.014772727272727286,1077.0,,Lose,1.76,FT,1,terça-feira,Ter,manhã,1.0,0.03,-0.014772727272727286,-1.0,0.9999979082372158
2025-11-25 08:18:00,Asian handicap,"-0,5",smk,3.0,0.0,0.0,0.03939393939393936,687.0,,Win,1.65,FT,1,terça-feira,Ter,manhã,0.0,0.0,0.03939393939393936,0.6499999999999999,0.2512672415920265
2025-11-25 08:22:00,Asian handicap,"-0,5",sbo,9.0,1.0,0.02,0.030769230769230795,638.0,,Win,1.82,FT,1,terça-feira,Ter,manhã,1.0,0.02,0.030769230769230795,0.8200000000000001,0.9999970091035715
2025-11-25 08:24:00,Asian handicap,"-0,75",sbo,9.0,0.04,0.08,0.003532008830022078,455.0,,Win,2.265,FT,1,terça-feira,Ter,manhã,0.04,0.08,0.003532008830022078,1.2650000000000001,0.17951914446162398
2025-11-25 08:59:00,Asian handicap,"-1,5",pin88,5.0,0.09,1.0,0.0,241.0,,Lose,2.73,FT,1,terça-feira,Ter,manhã,0.09,1.0,0.0,-1.0,0.004293243375877103
2025-11-25 08:59:00,Asian handicap,"-1,5",pin88,5.0,0.09,1.0,-0.012087912087912059,241.0,,Lose,2.73,FT,1,terça-feira,Ter,manhã,0.09,1.0,-0.012087912087912059,-1.0,0.005132193148721329
2025-11-25 08:59:00,Asian handicap,"-1,5",pin88,5.0,0.09,1.0,-0.012087912087912059,241.0,,Lose,2.73,FT,1,terça-feira,Ter,manhã,0.09,1.0,-0.012087912087912059,-1.0,0.005132193148721329
2025-11-25 08:59:00,Asian handicap,"-1,5",pin88,5.0,0.09,1.0,-0.012087912087912059,241.0,,Lose,2.73,FT,1,terça-feira,Ter,manhã,0.09,1.0,-0.012087912087912059,-1.0,0.005132193148721329
2025-11-25 08:59:00,Asian handicap,"-1,5",pin88,5.0,0.09,1.0,-0.012087912087912059,241.0,,Lose,2.73,FT,1,terça-feira,Ter,manhã,0.09,1.0,-0.012087912087912059,-1.0,0.005132193148721329
2025-11-25 08:59:00,Asian handicap,"-1,5",pin88,5.0,0.09,1.0,0.0,241.0,,Lose,2.73,FT,1,terça-feira,Ter,manhã,0.09,1.0,0.0,-1.0,0.004293243375877103
2025-11-25 08:59:00,Asian handicap,"-1,5",pin88,5.0,0.09,1.0,0.0,241.0,,Lose,2.73,FT,1,terça-feira,Ter,manhã,0.09,1.0,0.0,-1.0,0.004293243375877103
2025-11-25 08:59:00,Asian handicap,"-1,5",pin88,5.0,0.09,1.0,-0.002564102564102607,241.0,,Lose,2.73,FT,1,terça-feira,Ter,manhã,0.09,1.0,-0.002564102564102607,-1.0,0.004458964100737361
2025-11-25 08:59:00,Asian handicap,"-1,5",pin88,5.0,0.09,1.0,0.0,241.0,,Lose,2.73,FT,1,terça-feira,Ter,manhã,0.09,1.0,0.0,-1.0,0.004293243375877103
2025-11-25 08:59:00,Asian handicap,"-1,5",pin88,5.0,0.09,1.0,0.0,241.0,,Lose,2.73,FT,1,terça-feira,Ter,manhã,0.09,1.0,0.0,-1.0,0.004293243375877103
2025-11-25 09:38:00,Asian handicap first half,"+0,25",sing2,3.0,0.04,0.04,0.005181347150259072,322.0,,Win,1.93,FH,1,terça-feira,Ter,manhã,0.04,0.04,0.005181347150259072,0.9299999999999999,0.35915825811769964
2025-11-25 10:15:00,Asian handicap,"+0,25",sing2,4.0,0.04,0.07,0.004975124378109347,135.0,,Win,2.01,FT,1,terça-feira,Ter,manhã,0.04,0.07,0.004975124378109347,1.0099999999999998,0.2893864811923161
2025-11-25 10:46:00,Asian handicap,"+0,25",sing2,5.0,0.0,0.03,0.020942408376963255,2054.0,,Win,1.91,FT,1,terça-feira,Ter,manhã,0.0,0.03,0.020942408376963255,0.9099999999999999,0.4241736664199591
2025-11-25 11:10:00,Asian handicap first half,0,sing2,2.0,0.08,0.04,0.0062500000000000056,380.0,,Void,1.6,FH,1,terça-feira,Ter,manhã,0.08,0.04,0.0062500000000000056,0.0,0.6302009703383713
2025-11-25 11:26:00,Asian handicap,0,pin88,1.0,,0.0,0.09116022099447516,394.0,,Void,1.81,FT,1,terça-feira,Ter,manhã,,0.0,0.09116022099447516,0.0,0.5224870911573901
2025-11-25 11:29:00,Asian handicap,0,sing2,4.0,0.04,0.06,0.021164021164021066,151.0,,Win,1.89,FT,1,terça-feira,Ter,manhã,0.04,0.06,0.021164021164021066,0.8899999999999999,0.3704202985762943
2025-11-25 11:30:00,Asian handicap,0,bf,3.0,1.0,1.0,-0.02957121734844754,449.0,,Win,2.029,FT,1,terça-feira,Ter,manhã,1.0,1.0,-0.02957121734844754,1.029,0.9997222869011525
2025-11-25 11:30:00,Asian handicap,0,bf,3.0,1.0,1.0,-0.02957121734844754,449.0,,Win,2.029,FT,1,terça-feira,Ter,manhã,1.0,1.0,-0.02957121734844754,1.029,0.9997222869011525
2025-11-25 11:30:00,Asian handicap,0,bf,3.0,1.0,1.0,-0.0990635781172992,449.0,,Win,2.029,FT,1,terça-feira,Ter,manhã,1.0,1.0,-0.0990635781172992,1.029,0.9999009332049904
2025-11-25 11:30:00,Asian handicap,0,bf,3.0,1.0,1.0,-0.02957121734844754,449.0,,Win,2.029,FT,1,terça-feira,Ter,manhã,1.0,1.0,-0.02957121734844754,1.029,0.9997222869011525
2025-11-25 11:30:00,Asian handicap,0,bf,3.0,1.0,1.0,-0.02957121734844754,449.0,,Win,2.029,FT,1,terça-feira,Ter,manhã,1.0,1.0,-0.02957121734844754,1.029,0.9997222869011525
2025-11-25 11:30:00,Asian handicap,0,bf,3.0,1.0,1.0,-0.02957121734844754,449.0,,Win,2.029,FT,1,terça-feira,Ter,manhã,1.0,1.0,-0.02957121734844754,1.029,0.9997222869011525
2025-11-25 11:30:00,Asian handicap,0,bf,3.0,1.0,1.0,-0.02957121734844754,449.0,,Win,2.029,FT,1,terça-feira,Ter,manhã,1.0,1.0,-0.02957121734844754,1.029,0.9997222869011525
2025-11-25 11:30:00,Asian handicap,0,bf,3.0,1.0,1.0,-0.02957121734844754,449.0,,Win,2.029,FT,1,terça-feira,Ter,manhã,1.0,1.0,-0.02957121734844754,1.029,0.9997222869011525
2025-11-25 11:30:00,Asian handicap,0,bf,3.0,1.0,1.0,-0.09019221291276505,449.0,,Win,2.029,FT,1,terça-feira,Ter,manhã,1.0,1.0,-0.09019221291276505,1.029,0.999886999307287
2025-11-25 11:32:00,Asian handicap,-1,pin88,2.0,0.02,1.0,0.0,1483.0,,Win,2.26,FT,1,terça-feira,Ter,manhã,0.02,1.0,0.0,1.2599999999999998,0.002615350674697672
2025-11-25 11:32:00,Asian handicap,-1,pin88,2.0,0.02,1.0,0.0,1483.0,,Win,2.26,FT,1,terça-feira,Ter,manhã,0.02,1.0,0.0,1.2599999999999998,0.002615350674697672
2025-11-25 11:32:00,Asian handicap,-1,pin88,2.0,0.02,1.0,0.0,1483.0,,Win,2.26,FT,1,terça-feira,Ter,manhã,0.02,1.0,0.0,1.2599999999999998,0.002615350674697672
2025-11-25 11:43:00,Asian handicap,"-0,5",sing2,5.0,0.04,1.0,0.00612341026848815,482.0,,Lose,2.123,FT,1,terça-feira,Ter,manhã,0.04,1.0,0.00612341026848815,-1.0,0.0011326103689506004
2025-11-25 11:50:00,Asian handicap first half,0,pin88,2.0,0.09,0.04,0.01754385964912263,1465.0,,Void,2.28,FH,1,terça-feira,Ter,manhã,0.09,0.04,0.01754385964912263,0.0,0.9117685646284148
2025-11-25 12:13:00,Asian handicap,"-0,75",pin88,1.0,,0.0,0.0,1427.0,,HalfWin,2.2,FT,1,terça-feira,Ter,tarde,,0.0,0.0,0.6000000000000001,0.8146928644574946
2025-11-25 12:15:00,Asian handicap,0,sbo,10.0,1.0,0.03,0.030028598665395485,450.0,,Lose,2.098,FT,1,terça-feira,Ter,tarde,1.0,0.03,0.030028598665395485,-1.0,0.9999938770015453
2025-11-25 12:16:00,Asian handicap first half,"+0,5",pin88,1.0,,0.0,0.0984615384615384,449.0,,Win,1.625,FH,1,terça-feira,Ter,tarde,,0.0,0.0984615384615384,0.625,0.22330692319113324
2025-11-25 12:25:00,Asian handicap,"-0,75",bf,2.0,0.07,0.04,0.025524673851389637,35.0,,Win,1.763,FT,1,terça-feira,Ter,tarde,0.07,0.04,0.025524673851389637,0.7629999999999999,0.5635371324261085
2025-11-25 12:27:00,Asian handicap,"-0,5",bf,4.0,1.0,0.02,0.03829787234042545,393.0,,Win,1.88,FT,1,terça-feira,Ter,tarde,1.0,0.02,0.03829787234042545,0.8799999999999999,0.9999992459606616
2025-11-25 12:30:00,Asian handicap,0,pin88,1.0,,0.0,0.0,1830.0,,Win,2.11,FT,1,terça-feira,Ter,tarde,,0.0,0.0,1.1099999999999999,0.8696896350186514
2025-11-25 12:33:00,Asian handicap first half,"-0,25",sing2,2.0,0.11,0.06,0.0076701821668264695,387.0,,Lose,2.086,FH,1,terça-feira,Ter,tarde,0.11,0.06,0.0076701821668264695,-1.0,0.43674145496453726
2025-11-25 12:38:00,Asian handicap,0,sing2,2.0,0.08,0.04,0.00612341026848815,1582.0,,Void,2.123,FT,1,terça-feira,Ter,tarde,0.08,0.04,0.00612341026848815,0.0,0.7017800759975525
2025-11-25 12:39:00,Asian handicap first half,0,sing2,2.0,0.04,0.02,0.050561797752809036,381.0,,Lose,1.78,FH,1,terça-feira,Ter,tarde,0.04,0.02,0.050561797752809036,-1.0,0.284383859399093
2025-11-25 12:52:00,Asian handicap,"+0,5",sing2,5.0,0.05,0.06,0.03030303030303033,2618.0,,Win,1.98,FT,1,terça-feira,Ter,tarde,0.05,0.06,0.03030303030303033,0.98,0.4118933216536079
2025-11-25 13:13:00,Asian handicap first half,0,pin88,1.0,,0.0,0.011771000535045489,1427.0,,Void,1.869,FH,1,terça-feira,Ter,tarde,,0.0,0.011771000535045489,0.0,0.8162555607964236
2025-11-25 13:15:00,Asian handicap,"-0,25",sing2,2.0,0.11,0.06,-0.026178010471204213,45.0,,Win,1.91,FT,1,terça-feira,Ter,tarde,0.11,0.06,-0.026178010471204213,0.9099999999999999,0.5126324724442143
2025-11-25 13:19:00,Asian handicap,"-0,25",pin88,1.0,,0.0,0.0,1465.0,,HalfWin,2.08,FT,1,terça-feira,Ter,tarde,,0.0,0.0,0.54,0.7322367918566212
2025-11-25 13:44:00,Asian handicap,"-1,25",pin88,1.0,,0.0,0.11547452080411404,1516.0,,HalfLose,2.139,FT,1,terça-feira,Ter,tarde,,0.0,0.11547452080411404,-0.5,0.41314599531889484
2025-11-25 14:05:00,Asian handicap,"-1,5",bf,5.0,1.0,0.02,0.08226371061843642,55.0,,Win,1.714,FT,1,terça-feira,Ter,tarde,1.0,0.02,0.08226371061843642,0.714,0.9999970147085528
2025-11-25 14:14:00,Asian handicap,"-1,25",bf,6.0,1.0,0.02,0.05507394186639474,46.0,,Win,1.961,FT,1,terça-feira,Ter,tarde,1.0,0.02,0.05507394186639474,0.9610000000000001,0.9999980032211492
2025-11-25 15:13:00,Asian handicap,"-0,75",sing2,2.0,1.0,0.05,0.005464480874316944,47.0,,Win,1.83,FT,1,terça-feira,Ter,tarde,1.0,0.05,0.005464480874316944,0.8300000000000001,0.999997472390867
2025-11-25 15:14:00,Asian handicap first half,-1,pin88,1.0,,0.0,0.0,1426.0,,Win,2.83,FH,1,terça-feira,Ter,tarde,,0.0,0.0,1.83,0.752197012121275
2025-11-25 15:31:00,Asian handicap,"-0,75",sharp,3.0,1.0,1.0,0.07213114754098367,254.0,,HalfLose,1.83,FT,1,terça-feira,Ter,tarde,1.0,1.0,0.07213114754098367,-0.5,0.9857008128821357
2025-11-25 16:36:00,Asian handicap,-1,pin88,4.0,0.02,0.03,0.012875536480686801,189.0,,Win,2.33,FT,1,terça-feira,Ter,tarde,0.02,0.03,0.012875536480686801,1.33,0.45528588755003924
2025-11-25 17:07:00,Asian handicap first half,"-0,25",pin88,1.0,,0.0,0.002444987775061127,1013.0,,HalfWin,1.636,FH,1,terça-feira,Ter,tarde,,0.0,0.002444987775061127,0.31799999999999995,0.6701947958330778
2025-11-25 17:23:00,Asian handicap,0,pin88,2.0,0.07,0.04,0.0,1057.0,,Lose,2.42,FT,1,terça-feira,Ter,tarde,0.07,0.04,0.0,-1.0,0.8457771724570484
2025-11-25 17:23:00,Asian handicap,0,pin88,2.0,0.07,0.04,0.0,1057.0,,Lose,2.42,FT,1,terça-feira,Ter,tarde,0.07,0.04,0.0,-1.0,0.8457771724570484
2025-11-25 17:23:00,Asian handicap,0,pin88,2.0,0.07,0.04,0.0,1057.0,,Lose,2.42,FT,1,terça-feira,Ter,tarde,0.07,0.04,0.0,-1.0,0.8457771724570484
2025-11-25 17:23:00,Asian handicap,0,pin88,2.0,0.07,0.04,0.0,1057.0,,Lose,2.42,FT,1,terça-feira,Ter,tarde,0.07,0.04,0.0,-1.0,0.8457771724570484
2025-11-25 17:27:00,Asian handicap,"+0,75",pin88,1.0,,0.0,0.03693314633006066,138.0,,HalfLose,2.139,FT,1,terça-feira,Ter,tarde,,0.0,0.03693314633006066,-0.5,0.6321884942042937
2025-11-25 17:45:00,Asian handicap first half,0,sing2,3.0,0.03,0.03,0.005847953216374274,2880.0,,Win,2.052,FH,1,terça-feira,Ter,tarde,0.03,0.03,0.005847953216374274,1.052,0.7250597604133928
2025-11-25 18:04:00,Asian handicap first half,"+0,25",pin88,1.0,,0.0,0.1352459016393443,56.0,,Lose,2.44,FH,1,terça-feira,Ter,noite,,0.0,0.1352459016393443,-1.0,0.1822057353235726
2025-11-25 18:11:00,Asian handicap,"-0,75",bf,4.0,0.0,0.02,0.05081967213114753,49.0,,HalfWin,1.83,FT,1,terça-feira,Ter,noite,0.0,0.02,0.05081967213114753,0.41500000000000004,0.309192879707825
2025-11-25 18:24:00,Asian handicap first half,"-0,25",sing2,2.0,0.02,1.0,0.10389610389610399,36.0,,HalfLose,2.31,FH,1,terça-feira,Ter,noite,0.02,1.0,0.10389610389610399,-0.5,5.201181196534922e-05
2025-11-25 18:25:00,Asian handicap first half,0,pin88,1.0,,0.0,0.11032028469750892,35.0,,Lose,2.81,FH,1,terça-feira,Ter,noite,,0.0,0.11032028469750892,-1.0,0.35029552028855165
2025-11-25 19:34:00,Asian handicap,0,pin88,1.0,,0.0,0.08841778697001036,11.0,,Win,1.934,FT,1,terça-feira,Ter,noite,,0.0,0.08841778697001036,0.9339999999999999,0.423934989059917
2025-11-25 20:16:00,Asian handicap,"-1,25",sbo,8.0,0.04,0.05,-0.022664199814986092,2729.0,,HalfLose,2.162,FT,1,terça-feira,Ter,noite,0.04,0.05,-0.022664199814986092,-0.5,0.502142596160402
2025-11-25 20:19:00,Asian handicap,-1,mbook,7.0,0.0,1.0,-0.07905982905982908,2726.0,,Lose,2.34,FT,1,terça-feira,Ter,noite,0.0,1.0,-0.07905982905982908,-1.0,0.0023571279697768436
2025-11-25 21:07:00,Asian handicap,1,sing2,6.0,0.05,0.06,0.0459183673469387,593.0,,Win,1.96,FT,1,terça-feira,Ter,noite,0.05,0.06,0.0459183673469387,0.96,0.27353397027896764
2025-11-25 23:32:00,Asian handicap first half,0,pin88,1.0,,0.0,0.0,2068.0,,Void,3.3,FH,1,terça-feira,Ter,noite,,0.0,0.0,0.0,0.8994696750969197
2025-11-26 00:29:00,Asian handicap,"-0,5",molly,3.0,0.0,0.0,-0.0009478672985783052,571.0,,Lose,2.11,FT,2,quarta-feira,Qua,madrugada,0.0,0.0,-0.0009478672985783052,-1.0,0.4066112414597399
2025-11-26 03:02:00,Asian handicap,"+0,25",pin88,1.0,,0.0,0.03463203463203466,717.0,,Lose,2.31,FT,2,quarta-feira,Qua,madrugada,,0.0,0.03463203463203466,-1.0,0.3320430169982151
2025-11-26 03:45:00,Asian handicap,"-0,75",pin88,1.0,,0.0,0.0,690.0,,HalfLose,2.07,FT,2,quarta-feira,Qua,madrugada,,0.0,0.0,-0.5,0.3786437077146254
2025-11-26 04:06:00,Asian handicap,"+0,5",pin88,3.0,0.06,0.06,0.0,354.0,,Win,1.854,FT,2,quarta-feira,Qua,madrugada,0.06,0.06,0.0,0.8540000000000001,0.539148170011066
2025-11-26 04:07:00,Asian handicap,-1,pin88,1.0,,0.0,-1.4399999999999997,2258.0,,Win,1.75,FT,2,quarta-feira,Qua,madrugada,,0.0,-1.4399999999999997,0.75,0.004931571152810133
2025-11-26 04:08:00,Asian handicap,0,molly,10.0,0.0,0.05,0.0355329949238579,2392.0,,Win,1.97,FT,2,quarta-feira,Qua,madrugada,0.0,0.05,0.0355329949238579,0.97,0.06148493103824189
2025-11-26 04:12:00,Asian handicap first half,"-0,25",sing2,4.0,0.03,0.04,0.02405180388529142,2388.0,,Win,2.162,FH,2,quarta-feira,Qua,madrugada,0.03,0.04,0.02405180388529142,1.162,0.21793809580180018
2025-11-26 04:13:00,Asian handicap,"-0,5",bdaq,10.0,0.0,0.04,0.041450777202072464,2252.0,,Win,1.93,FT,2,quarta-feira,Qua,madrugada,0.0,0.04,0.041450777202072464,0.9299999999999999,0.10280644635369962
2025-11-26 04:16:00,Asian handicap,-1,sing2,10.0,0.03,0.04,0.02008819206271432,2249.0,,Win,2.041,FT,2,quarta-feira,Qua,madrugada,0.03,0.04,0.02008819206271432,1.041,0.0877382635575448
2025-11-26 04:17:00,Asian handicap,"-0,75",sbo,8.0,0.0,0.02,0.033789954337899476,942.0,,Lose,2.19,FT,2,quarta-feira,Qua,madrugada,0.0,0.02,0.033789954337899476,-1.0,0.29846808586661594
2025-11-26 04:17:00,Asian handicap first half,0,sing2,4.0,0.02,0.04,0.020942408376963255,2248.0,,Win,1.91,FH,2,quarta-feira,Qua,madrugada,0.02,0.04,0.020942408376963255,0.9099999999999999,0.14448072127189018
2025-11-26 04:23:00,Asian handicap,"-1,25",sbo,7.0,0.05,0.08,0.0034285714285714314,2376.0,,HalfWin,1.75,FT,2,quarta-feira,Qua,madrugada,0.05,0.08,0.0034285714285714314,0.375,0.24256208654808048
2025-11-26 04:36:00,Asian handicap first half,"-0,25",sbo,3.0,0.06,0.06,0.003030303030303033,2229.0,,HalfWin,1.98,FH,2,quarta-feira,Qua,madrugada,0.06,0.06,0.003030303030303033,0.49,0.491146793359136
2025-11-26 05:15:00,Asian handicap first half,0,sbo,4.0,0.02,0.03,0.020599250936329604,2325.0,,Void,2.136,FH,2,quarta-feira,Qua,madrugada,0.02,0.03,0.020599250936329604,0.0,0.2848190324375856
2025-11-26 05:32:00,Asian handicap,"-1,75",pin88,3.0,0.04,0.04,0.0,448.0,,Lose,1.97,FT,2,quarta-feira,Qua,madrugada,0.04,0.04,0.0,-1.0,0.38889541149048235
2025-11-26 05:42:00,Asian handicap,0,pin88,3.0,0.0,0.0,0.0,618.0,,Void,1.917,FT,2,quarta-feira,Qua,madrugada,0.0,0.0,0.0,0.0,0.28335087975095014
2025-11-26 06:16:00,Asian handicap first half,"-0,75",sbo,3.0,0.02,0.02,0.002985074626865564,824.0,,Lose,2.01,FH,2,quarta-feira,Qua,manhã,0.02,0.02,0.002985074626865564,-1.0,0.4534292907042347
2025-11-26 06:21:00,Asian handicap,"-0,5",bf,4.0,0.06,0.06,0.11343283582089542,824.0,,Lose,2.01,FT,2,quarta-feira,Qua,manhã,0.06,0.06,0.11343283582089542,-1.0,0.5128181594705506
2025-11-26 06:25:00,Asian handicap,"-0,25",pin88,2.0,0.16,0.08,0.0,635.0,,HalfLose,2.1,FT,2,quarta-feira,Qua,manhã,0.16,0.08,0.0,-0.5,0.6910192101684086
2025-11-26 06:32:00,Asian handicap,"-1,75",pin88,1.0,,0.0,0.09361702127659571,1078.0,,Win,1.88,FT,2,quarta-feira,Qua,manhã,,0.0,0.09361702127659571,0.8799999999999999,0.41546059358433074
2025-11-26 07:11:00,Asian handicap,"-0,25",bf,3.0,0.02,0.02,-0.016831683168316736,709.0,,Lose,2.02,FT,2,quarta-feira,Qua,manhã,0.02,0.02,-0.016831683168316736,-1.0,0.4484020545625556
2025-11-26 07:23:00,Asian handicap first half,0,pin88,1.0,,0.0,0.05371900826446277,967.0,,Void,2.42,FH,2,quarta-feira,Qua,manhã,,0.0,0.05371900826446277,0.0,0.3713320570941271
2025-11-26 07:40:00,Asian handicap,"-0,25",bf,2.0,0.04,0.02,0.10959595959595964,50.0,,HalfLose,1.98,FT,2,quarta-feira,Qua,manhã,0.04,0.02,0.10959595959595964,-0.5,0.7034122557358649
2025-11-26 07:40:00,Asian handicap,"-0,25",bf,2.0,0.04,0.02,0.10959595959595964,50.0,,HalfLose,1.98,FT,2,quarta-feira,Qua,manhã,0.04,0.02,0.10959595959595964,-0.5,0.7034122557358649
2025-11-26 07:40:00,Asian handicap,"-0,25",bf,2.0,0.04,0.02,0.10959595959595964,50.0,,HalfLose,1.98,FT,2,quarta-feira,Qua,manhã,0.04,0.02,0.10959595959595964,-0.5,0.7034122557358649
2025-11-26 07:40:00,Asian handicap,"-0,25",bf,2.0,0.04,0.02,0.10959595959595964,50.0,,HalfLose,1.98,FT,2,quarta-feira,Qua,manhã,0.04,0.02,0.10959595959595964,-0.5,0.7034122557358649
2025-11-26 07:46:00,Asian handicap,0,sing2,4.0,0.11,0.11,0.0050761421319797,494.0,,Void,1.97,FT,2,quarta-feira,Qua,manhã,0.11,0.11,0.0050761421319797,0.0,0.4210410509412544
2025-11-26 08:01:00,Asian handicap first half,1,pin88,1.0,,0.0,0.07836538461538463,29.0,,Void,2.08,FH,2,quarta-feira,Qua,manhã,,0.0,0.07836538461538463,0.0,0.7012550350576416
2025-11-26 08:03:00,Asian handicap,"+0,25",pin88,1.0,,0.0,0.11649484536082473,117.0,,Lose,1.94,FT,2,quarta-feira,Qua,manhã,,0.0,0.11649484536082473,-1.0,0.43649351977697254
2025-11-26 08:15:00,Asian handicap,"+1,75",sing2,3.0,0.09,0.09,0.004975124378109347,330.0,,Lose,2.01,FT,2,quarta-feira,Qua,manhã,0.09,0.09,0.004975124378109347,-1.0,0.47946860946062925
2025-11-26 08:22:00,Asian handicap,"-1,5",sing2,5.0,0.05,0.05,0.014778325123152615,458.0,,Win,2.03,FT,2,quarta-feira,Qua,manhã,0.05,0.05,0.014778325123152615,1.0299999999999998,0.30964720302064885
2025-11-26 09:29:00,Asian handicap,"+0,75",bf,3.0,1.0,1.0,0.10403397027600847,31.0,,Win,1.884,FT,2,quarta-feira,Qua,manhã,1.0,1.0,0.10403397027600847,0.8839999999999999,0.9964568257590534
2025-11-26 09:44:00,Asian handicap,"+0,25",bf,2.0,0.03,0.02,0.05870165745856351,16.0,,Win,1.448,FT,2,quarta-feira,Qua,manhã,0.03,0.02,0.05870165745856351,0.44799999999999995,0.440522220221285
2025-11-26 09:46:00,Asian handicap first half,0,pin88,1.0,,0.0,0.02173913043478247,134.0,,Void,2.76,FH,2,quarta-feira,Qua,manhã,,0.0,0.02173913043478247,0.0,0.46712307524760394
2025-11-26 10:02:00,Asian handicap first half,"-0,25",sing2,2.0,0.07,0.03,0.024752475247524774,298.0,,HalfLose,2.02,FH,2,quarta-feira,Qua,manhã,0.07,0.03,0.024752475247524774,-0.5,0.6214316718128796
2025-11-26 10:26:00,Asian handicap,-1,pin88,1.0,,0.0,0.0,124.0,,Void,2.11,FT,2,quarta-feira,Qua,manhã,,0.0,0.0,0.0,0.47575612704602116
2025-11-26 10:47:00,Asian handicap first half,"-0,25",pin88,1.0,,0.0,0.0,73.0,,Lose,2.38,FH,2,quarta-feira,Qua,manhã,,0.0,0.0,-1.0,0.5781616417424367
2025-11-26 10:53:00,Asian handicap,"-1,25",sing2,4.0,0.07,0.08,0.005235602094240842,67.0,,Lose,1.91,FT,2,quarta-feira,Qua,manhã,0.07,0.08,0.005235602094240842,-1.0,0.44678052992565054
