ts,Tipo,DOW_name,ROI,score_retro,model_used,n_casas,dif_odd_1_2,dif_odd_1_med,dif_odds_rb_bia,m2ms,tempo_total_bot,Subtipo,dow_pt,turno,Casa_vencedora
2025-11-06 11:17:00,FT,Qui,-1.0,0.48964754685265216,global_fallback,4.0,0.0,0.01,0.03230337078651683,218.0,,"+0,25",quinta-feira,manhã,bf
2025-11-06 11:36:00,FH,Qui,0.0,0.30565176553235507,global_fallback,1.0,,0.0,0.08837209302325577,114.0,,0,quinta-feira,manhã,pin88
2025-11-06 12:01:00,FH,Qui,-0.5,0.5128865520376898,global_fallback,2.0,0.12,0.06,0.023758099352051906,14.0,,"-0,75",quinta-feira,tarde,sing2
2025-11-06 12:22:00,FT,Qui,-1.0,0.39748342649610624,global_fallback,4.0,0.0,0.01,0.025039123630672948,2767.0,,"+0,5",quinta-feira,tarde,pin88
2025-11-06 12:36:00,FH,Qui,0.5,0.5043130477537963,global_fallback,2.0,0.11,0.06,0.0050000000000000044,744.0,,"-0,75",quinta-feira,tarde,sing2
2025-11-06 12:40:00,FT,Qui,0.8700000000000001,0.4551308694715522,global_fallback,4.0,0.01,0.01,0.027272727272727355,230.0,,"-0,25",quinta-feira,tarde,pin88
2025-11-06 13:36:00,FT,Qui,0.0,0.29886528617458397,global_fallback,4.0,0.01,0.01,0.0,804.0,,0,quinta-feira,tarde,pin88
2025-11-06 14:00:00,FH,Qui,-1.0,0.2755209591087637,global_fallback,2.0,0.02,0.01,0.07830950901180851,2872.0,,0,quinta-feira,tarde,pin88
2025-11-06 14:08:00,FH,Qui,-1.0,0.2944677985108297,global_fallback,3.0,0.07,0.07,0.005593536357986263,2872.0,,0,quinta-feira,tarde,sing2
2025-11-06 14:43:00,FH,Qui,-1.0,0.2831085290236978,global_fallback,1.0,,0.0,0.0,2117.0,,0,quinta-feira,tarde,pin88
2025-11-06 14:47:00,FT,Qui,1.2040000000000002,0.42349016937428563,global_fallback,6.0,0.0,0.01,0.04264972776769523,2833.0,,"-0,25",quinta-feira,tarde,pin88
2025-11-06 14:58:00,FT,Qui,0.0,0.2780339537818314,global_fallback,9.0,0.07,0.07,0.0029556650246304354,2822.0,,0,quinta-feira,tarde,sbo
2025-11-06 15:01:00,FT,Qui,-1.0,0.49764643382350127,global_fallback,2.0,0.07,0.04,0.00612341026848815,2879.0,,"-1,25",quinta-feira,tarde,sing2
2025-11-06 15:02:00,FH,Qui,-1.0,0.4462853155155892,global_fallback,2.0,0.06,0.03,0.025510204081632678,2878.0,,"+0,25",quinta-feira,tarde,sing2
2025-11-06 15:03:00,FH,Qui,0.569,0.2958888653436841,global_fallback,3.0,0.06,0.06,0.00573613766730395,2877.0,,0,quinta-feira,tarde,sing2
2025-11-06 15:04:00,FT,Qui,-1.0,0.42606703455066663,global_fallback,6.0,0.02,0.06,0.003260869565217394,2875.0,,"+0,25",quinta-feira,tarde,sbo
2025-11-06 15:08:00,FT,Qui,-1.0,0.28871390046048817,global_fallback,3.0,0.01,0.01,0.0,1717.0,,0,quinta-feira,tarde,pin88
2025-11-06 15:32:00,FT,Qui,-1.0,0.2815077381503515,global_fallback,2.0,0.12,0.06,0.0,1273.0,,0,quinta-feira,tarde,pin88
2025-11-06 15:47:00,FH,Qui,0.9199999999999999,0.4446193818322188,global_fallback,2.0,0.08,0.04,0.005208333333333338,2803.0,,"+0,25",quinta-feira,tarde,sing2
2025-11-06 15:53:00,FT,Qui,-1.0,0.2825029953846153,global_fallback,10.0,0.01,0.02,0.03311258278145703,2442.0,,0,quinta-feira,tarde,pin88
2025-11-06 16:29:00,FT,Qui,-1.0,0.3817134958305485,subset_SegQui,9.0,0.01,0.01,0.012704174228675147,76.0,,"-0,75",quinta-feira,tarde,bdaq
2025-11-06 16:35:00,FT,Qui,-1.0,0.4957131280100553,subset_SegQui,4.0,0.03,0.03,0.00913705583756346,385.0,,"-0,75",quinta-feira,tarde,pin88
2025-11-06 16:36:00,FT,Qui,-1.0,0.28724378392016414,subset_SegQui,5.0,0.0,0.01,0.0476190476190476,1553.0,,0,quinta-feira,tarde,sing2
2025-11-06 16:38:00,FT,Qui,-1.0,0.23641445692876675,subset_SegQui,5.0,0.0,0.02,-0.0035860655737705517,1552.0,,0,quinta-feira,tarde,sharp
2025-11-06 16:42:00,FT,Qui,-1.0,0.33873006928363486,subset_SegQui,4.0,0.03,0.04,0.0614525139664805,2778.0,,"-0,5",quinta-feira,tarde,sing2
2025-11-06 16:49:00,FH,Qui,-1.0,0.28495736374495756,subset_SegQui,9.0,0.02,0.05,0.01773399014778316,56.0,,0,quinta-feira,tarde,sbo
2025-11-06 17:04:00,FT,Qui,-1.0,0.4906774049843374,subset_SegQui,4.0,0.0,0.01,-0.009756097560975618,2156.0,,"+0,25",quinta-feira,tarde,sing2
2025-11-06 17:27:00,FH,Qui,-1.0,0.27691798174341253,subset_SegQui,1.0,,0.0,0.0,1158.0,,0,quinta-feira,tarde,pin88
2025-11-06 17:39:00,FT,Qui,0.0,0.2577088043875116,subset_SegQui,1.0,,0.0,0.0,2751.0,,0,quinta-feira,tarde,pin88
2025-11-06 17:40:00,FT,Qui,0.5049999999999999,0.2570143070420751,subset_SegQui,1.0,,0.0,0.0,2810.0,,0,quinta-feira,tarde,pin88
2025-11-06 17:54:00,FT,Qui,-1.0,0.5041897838752278,subset_SegQui,3.0,0.04,0.04,-0.027516778523489882,881.0,,"+0,5",quinta-feira,tarde,molly
2025-11-06 17:57:00,FH,Qui,-1.0,0.4369867089577432,subset_SegQui,3.0,0.04,0.04,0.07920792079207917,1593.0,,"-0,25",quinta-feira,tarde,sing2
2025-11-06 18:40:00,FT,Qui,0.0,0.30179376995432455,subset_SegQui,3.0,0.01,0.01,0.0,1490.0,,0,quinta-feira,noite,pin88
2025-11-06 18:43:00,FH,Qui,-1.0,0.4978249088704989,subset_SegQui,2.0,0.09,0.05,0.004975124378109347,1182.0,,"-0,25",quinta-feira,noite,sing2
2025-11-06 18:54:00,FT,Qui,0.917,0.3251480655566076,subset_SegQui,4.0,0.01,0.01,0.07563901930099114,2736.0,,"-0,5",quinta-feira,noite,sharp
2025-11-06 18:59:00,FH,Qui,-0.5,0.4760629586773086,subset_SegQui,2.0,0.07,0.03,0.030150753768844248,2641.0,,"-0,25",quinta-feira,noite,sing2
2025-11-06 19:19:00,FT,Qui,-0.5,0.6334224454023061,subset_SegQui,10.0,0.0,0.03,0.030964467005076112,41.0,,"+0,25",quinta-feira,noite,mbook
2025-11-06 19:42:00,FH,Qui,-0.5,0.4793513568023433,subset_SegQui,2.0,0.06,0.03,0.03952205882352955,2448.0,,"-0,25",quinta-feira,noite,sing2
2025-11-06 19:48:00,FH,Qui,1.0099999999999998,0.471037259423614,subset_SegQui,3.0,0.03,0.03,0.002985074626865564,2832.0,,"-0,25",quinta-feira,noite,sbo
2025-11-06 19:51:00,FT,Qui,0.0,0.370235100841708,subset_SegQui,1.0,,0.0,0.09565695437053323,1419.0,,-1,quinta-feira,noite,pin88
2025-11-06 20:33:00,FT,Qui,-1.0,0.4024023716788008,subset_SegQui,8.0,0.0,0.02,0.1411458333333333,766.0,,"+0,5",quinta-feira,noite,pin88
2025-11-06 21:06:00,FT,Qui,-1.0,0.4276015657419642,subset_SegQui,10.0,0.04,0.06,0.003196347031963524,1344.0,,"+0,5",quinta-feira,noite,sbo
2025-11-06 21:09:00,FT,Qui,-0.5,0.5609998537046187,subset_SegQui,3.0,0.01,0.01,-0.013645224171539972,1071.0,,"+0,75",quinta-feira,noite,sing2
2025-11-06 21:14:00,FT,Qui,0.9099999999999999,0.3045827996003503,subset_SegQui,10.0,0.0,0.05,0.03141361256544494,1041.0,,0,quinta-feira,noite,sing2
2025-11-06 22:07:00,FT,Qui,0.847,0.2791505986176124,subset_SegQui,5.0,0.01,0.02,0.0,2332.0,,0,quinta-feira,noite,pin88
2025-11-06 22:40:00,FH,Qui,0.405,0.5654553604198496,subset_SegQui,2.0,0.07,0.04,0.005524861878453044,1264.0,,"+0,25",quinta-feira,noite,sing2
2025-11-06 22:44:00,FH,Qui,-1.0,0.3286139280991656,subset_SegQui,2.0,0.08,0.04,0.0060975609756097615,2836.0,,0,quinta-feira,noite,sing2
2025-11-07 00:25:00,FT,Qui,-1.0,0.4704358571486544,subset_SexDom,3.0,0.04,0.04,-0.039825422804146186,995.0,,"-0,25",sexta-feira,madrugada,bf
2025-11-07 01:13:00,FH,Qui,0.0,0.27747386036847155,subset_SexDom,2.0,0.06,0.03,0.046632124352331536,707.0,,0,sexta-feira,madrugada,sing2
2025-11-07 01:14:00,FT,Qui,0.8300000000000001,0.630685537443596,subset_SexDom,1.0,,0.0,0.16174863387978144,706.0,,"+1,75",sexta-feira,madrugada,pin88
2025-11-07 01:15:00,FH,Qui,0.0,0.2759647896402419,subset_SexDom,2.0,0.08,0.04,0.005847953216374275,705.0,,0,sexta-feira,madrugada,sing2
2025-11-07 01:44:00,FT,Qui,1.2999999999999998,0.43182708035796163,subset_SexDom,1.0,,0.0,0.013043478260869481,706.0,,"-0,25",sexta-feira,madrugada,pin88
2025-11-07 01:52:00,FT,Qui,1.6,0.44608219643930164,subset_SexDom,7.0,0.02,0.04,-0.052307692307692354,688.0,,-1,sexta-feira,madrugada,molly
2025-11-07 02:39:00,FH,Qui,0.0,0.24152155672873063,subset_SexDom,1.0,,0.0,0.0,1671.0,,0,sexta-feira,madrugada,pin88
2025-11-07 03:13:00,FT,Sex,0.625,0.4735681046331219,subset_SexDom,6.0,0.05,0.06,0.003999999999999954,947.0,,"-0,75",sexta-feira,madrugada,sbo
2025-11-07 03:29:00,FH,Sex,-0.5,0.4633412440367918,subset_SexDom,2.0,0.05,0.02,0.0459183673469387,601.0,,"-0,25",sexta-feira,madrugada,sing2
2025-11-07 04:00:00,FT,Sex,-1.0,0.3863380086303375,subset_SexDom,10.0,0.0,0.04,0.013157894736842021,1259.0,,-1,sexta-feira,madrugada,pin88
2025-11-07 04:04:00,FH,Sex,1.1110000000000002,0.46338782951969626,subset_SexDom,2.0,0.06,0.03,0.03363334912363816,536.0,,"-0,25",sexta-feira,madrugada,sing2
2025-11-07 04:05:00,FH,Sex,-1.0,0.43192049540884303,subset_SexDom,2.0,0.06,0.03,0.035385361124575944,715.0,,"+0,25",sexta-feira,madrugada,sing2
2025-11-07 04:06:00,FH,Sex,-1.0,0.4586989408712984,subset_SexDom,2.0,0.07,0.03,0.03517587939698496,744.0,,"-0,25",sexta-feira,madrugada,sing2
2025-11-07 04:08:00,FT,Sex,0.0,0.29094000597318487,subset_SexDom,5.0,0.03,0.04,0.03363334912363816,862.0,,0,sexta-feira,madrugada,sing2
2025-11-07 04:09:00,FH,Sex,-1.0,0.451164536643597,subset_SexDom,2.0,0.06,0.03,0.01996370235934666,1191.0,,"-0,25",sexta-feira,madrugada,sing2
2025-11-07 04:10:00,FT,Sex,0.8999999999999999,0.6262056659218272,subset_SexDom,7.0,0.01,0.03,0.022105263157894642,830.0,,"-1,5",sexta-feira,madrugada,bf
2025-11-07 04:12:00,FH,Sex,1.1360000000000001,0.4268195691436859,subset_SexDom,2.0,0.08,0.04,0.007490636704119856,888.0,,"+0,25",sexta-feira,madrugada,sing2
2025-11-07 04:13:00,FH,Sex,-0.5,0.45743619493379895,subset_SexDom,2.0,0.05,0.02,0.040262172284644335,917.0,,"-0,25",sexta-feira,madrugada,sing2
2025-11-07 04:21:00,FT,Sex,-1.0,0.25994584306846263,subset_SexDom,1.0,,0.0,0.0,369.0,,0,sexta-feira,madrugada,pin88
2025-11-07 04:22:00,FT,Sex,-1.0,0.4653389545909009,subset_SexDom,2.0,0.04,0.02,0.0925742574257426,1567.0,,"-0,75",sexta-feira,madrugada,pin88
2025-11-07 04:36:00,FT,Sex,-1.0,0.2931130937687358,subset_SexDom,9.0,0.0,0.01,0.0,744.0,,0,sexta-feira,madrugada,pin88
2025-11-07 05:00:00,FH,Sex,-1.0,0.24088258627130665,subset_SexDom,3.0,0.06,0.06,0.020809248554913312,780.0,,0,sexta-feira,madrugada,sbo
2025-11-07 05:21:00,FH,Sex,-1.0,0.46207149669984243,subset_SexDom,2.0,0.06,0.03,0.005181347150259072,609.0,,"-0,25",sexta-feira,madrugada,sing2
2025-11-07 05:54:00,FH,Sex,1.1230000000000002,0.5058315755663314,subset_SexDom,2.0,0.05,0.02,0.03909561940650032,786.0,,"-0,75",sexta-feira,madrugada,sing2
2025-11-07 06:04:00,FT,Sex,-1.0,0.49591939542788205,subset_SexDom,3.0,0.07,0.07,0.005524861878453044,1975.0,,"-0,75",sexta-feira,manhã,sing2
2025-11-07 06:05:00,FT,Sex,1.02,0.45125790418602824,subset_SexDom,3.0,0.01,0.01,0.034653465346534684,2290.0,,"-0,25",sexta-feira,manhã,sing2
2025-11-07 06:08:00,FT,Sex,0.95,0.44411291316380125,subset_SexDom,2.0,0.05,0.02,0.05641025641025635,1672.0,,"-0,5",sexta-feira,manhã,sing2
2025-11-07 06:11:00,FT,Sex,0.76,0.4627082265227438,subset_SexDom,2.0,0.09,0.04,0.005681818181818187,469.0,,"-0,5",sexta-feira,manhã,sing2
2025-11-07 06:14:00,FH,Sex,0.0,0.2883140849668689,subset_SexDom,2.0,0.03,0.01,0.0845070422535211,706.0,,0,sexta-feira,manhã,sing2
2025-11-07 06:20:00,FH,Sex,-0.5,0.46854290399372023,subset_SexDom,2.0,0.08,0.04,0.005291005291005296,700.0,,"-0,25",sexta-feira,manhã,sing2
2025-11-07 06:26:00,FH,Sex,-1.0,0.4800042192204928,subset_SexDom,3.0,0.01,0.01,0.058674546222034704,754.0,,"-0,25",sexta-feira,manhã,sing2
2025-11-07 06:32:00,FT,Sex,0.9299999999999999,0.2844637267036307,subset_SexDom,2.0,0.08,0.04,0.005181347150259072,688.0,,0,sexta-feira,manhã,sing2
2025-11-07 06:34:00,FH,Sex,-1.0,0.28383924291196416,subset_SexDom,2.0,0.09,0.04,0.009947891994315656,686.0,,0,sexta-feira,manhã,sing2
2025-11-07 06:35:00,FT,Sex,1.0979999999999999,0.42240089408826115,subset_SexDom,1.0,,0.0,0.15967588179218303,235.0,,"+0,25",sexta-feira,manhã,pin88
2025-11-07 06:37:00,FT,Sex,0.9430000000000001,0.4229066679916766,subset_SexDom,2.0,0.05,0.03,0.0,383.0,,"+0,25",sexta-feira,manhã,pin88
2025-11-07 06:38:00,FH,Sex,-1.0,0.4709014091727807,subset_SexDom,2.0,0.05,0.02,0.026217228464419498,742.0,,"-0,25",sexta-feira,manhã,sing2
2025-11-07 06:40:00,FT,Sex,-1.0,0.2845834236713476,subset_SexDom,2.0,0.08,0.04,0.007228915662650662,680.0,,0,sexta-feira,manhã,sing2
2025-11-07 06:41:00,FT,Sex,1.041,0.6186815694937713,subset_SexDom,4.0,0.04,0.07,0.05438510534051935,199.0,,"-1,5",sexta-feira,manhã,sing2
2025-11-07 06:48:00,FT,Sex,-1.0,0.2538927160590523,subset_SexDom,1.0,,0.0,0.0,1332.0,,0,sexta-feira,manhã,pin88
2025-11-07 06:50:00,FH,Sex,-0.5,0.4663186273685543,subset_SexDom,2.0,0.11,0.05,0.008562415502478452,670.0,,"-0,25",sexta-feira,manhã,sing2
2025-11-07 06:54:00,FT,Sex,-1.0,0.3621601804596006,subset_SexDom,1.0,,0.0,0.0,351.0,,-1,sexta-feira,manhã,pin88
2025-11-07 07:04:00,FH,Sex,-1.0,0.4734721805460855,subset_SexDom,2.0,0.08,0.04,0.0203045685279188,436.0,,"-0,25",sexta-feira,manhã,sing2
2025-11-07 07:06:00,FT,Sex,0.8300000000000001,0.4451068998038016,subset_SexDom,2.0,0.07,0.04,0.021857923497267777,484.0,,"+0,25",sexta-feira,manhã,sing2
2025-11-07 07:21:00,FT,Sex,0.98,0.41477457148670765,subset_SexDom,2.0,0.11,0.05,0.015151515151515166,84.0,,"+1,25",sexta-feira,manhã,sing2
2025-11-07 07:22:00,FT,Sex,-0.5,0.4750764686835304,subset_SexDom,5.0,0.0,0.01,-0.049107142857142794,278.0,,"-0,25",sexta-feira,manhã,pin88
2025-11-07 07:33:00,FT,Sex,-1.0,0.4468537988336152,subset_SexDom,2.0,0.09,0.04,0.007228915662650662,307.0,,"+0,25",sexta-feira,manhã,sing2
2025-11-07 07:36:00,FH,Sex,0.7090000000000001,0.2697381809684761,subset_SexDom,1.0,,0.0,0.10064365125804572,234.0,,0,sexta-feira,manhã,pin88
2025-11-07 07:56:00,FT,Sex,1.1,0.535956935859845,subset_SexDom,1.0,,0.0,0.0,109.0,,"+0,75",sexta-feira,manhã,pin88
2025-11-07 07:59:00,FH,Sex,-1.0,0.4437070552294557,subset_SexDom,1.0,,0.0,0.0920454545454545,600.0,,"-0,25",sexta-feira,manhã,pin88
2025-11-07 08:04:00,FT,Sex,-0.5,0.4676712365249506,subset_SexDom,2.0,0.03,0.02,0.0,2036.0,,"-0,75",sexta-feira,manhã,pin88
2025-11-07 08:05:00,FT,Sex,1.1600000000000001,0.2706127238810904,subset_SexDom,1.0,,0.0,0.11250000000000004,174.0,,0,sexta-feira,manhã,pin88
2025-11-07 08:07:00,FH,Sex,-1.0,0.24610338688450314,subset_SexDom,2.0,0.09,0.04,0.0,1853.0,,0,sexta-feira,manhã,pin88
2025-11-07 08:14:00,FT,Sex,-1.0,0.41235866247719005,subset_SexDom,3.0,0.02,0.02,0.06402116402116402,16.0,,-1,sexta-feira,manhã,bf
2025-11-07 08:21:00,FT,Sex,-1.0,0.49136808400331144,subset_SexDom,9.0,0.03,0.05,0.0050761421319797,1839.0,,"-0,25",sexta-feira,manhã,sing2
2025-11-07 08:25:00,FT,Sex,0.6699999999999999,0.41617340582951723,subset_SexDom,1.0,,0.0,0.1538461538461538,575.0,,"+0,25",sexta-feira,manhã,pin88
2025-11-07 08:27:00,FT,Sex,-1.0,0.38672451409587877,subset_SexDom,2.0,0.1,0.05,0.004975124378109347,273.0,,-1,sexta-feira,manhã,sing2
2025-11-07 08:40:00,FH,Sex,0.78,0.2618492848194787,subset_SexDom,1.0,,0.0,0.1061797752808989,770.0,,0,sexta-feira,manhã,pin88
2025-11-07 08:42:00,FH,Sex,-0.5,0.46946677201871406,subset_SexDom,2.0,0.07,0.04,0.005847953216374274,693.0,,"-0,25",sexta-feira,manhã,sing2
2025-11-07 08:52:00,FT,Sex,-1.0,0.47255563833929276,subset_SexDom,2.0,0.11,0.05,0.0050000000000000044,338.0,,"-0,25",sexta-feira,manhã,sing2
2025-11-07 08:55:00,FT,Sex,0.833,0.4286692874099337,subset_SexDom,2.0,0.01,0.0,0.0932896890343699,1805.0,,"-0,25",sexta-feira,manhã,pin88
2025-11-07 08:58:00,FT,Sex,-1.0,0.5188946914789879,subset_SexDom,9.0,0.0,0.01,0.040659340659340695,542.0,,"-0,5",sexta-feira,manhã,bf
2025-11-07 09:03:00,FT,Sex,0.655,0.42264592075933727,subset_SexDom,1.0,,0.0,0.0,237.0,,"+0,25",sexta-feira,manhã,pin88
2025-11-07 09:12:00,FH,Sex,-1.0,0.29504208558348693,subset_SexDom,3.0,0.08,0.08,0.016759776536312863,228.0,,0,sexta-feira,manhã,sing2
2025-11-07 09:15:00,FT,Sex,1.2400000000000002,0.4594608496850363,subset_SexDom,1.0,,0.0,0.13660714285714295,525.0,,"-1,25",sexta-feira,manhã,pin88
2025-11-07 09:26:00,FH,Sex,0.5,0.5044802526109423,subset_SexDom,2.0,0.1,0.05,-0.010000000000000009,1129.0,,"-0,75",sexta-feira,manhã,sing2
2025-11-07 09:44:00,FT,Sex,-1.0,0.38442097609175546,subset_SexDom,3.0,0.02,0.02,0.0033159639981052186,1665.0,,"+0,25",sexta-feira,manhã,sbo
2025-11-07 09:51:00,FH,Sex,-1.0,0.26826819175258326,subset_SexDom,1.0,,0.0,0.14492753623188404,1404.0,,1,sexta-feira,manhã,pin88
2025-11-07 10:04:00,FT,Sex,0.0,0.30146929410632806,subset_SexDom,4.0,0.06,0.07,0.020907700152983245,235.0,,0,sexta-feira,manhã,sing2
2025-11-07 10:10:00,FT,Sex,-1.0,0.4319926465814871,subset_SexDom,1.0,,0.0,0.1836134453781512,20.0,,"+4,25",sexta-feira,manhã,pin88
2025-11-07 10:18:00,FH,Sex,-0.5,0.45464607111312283,subset_SexDom,1.0,,0.0,0.10462962962962971,12.0,,"-0,25",sexta-feira,manhã,pin88
2025-11-07 10:20:00,FT,Sex,-0.5,0.3900527828142512,subset_SexDom,4.0,0.02,0.02,0.003092783505154642,1659.0,,"+0,25",sexta-feira,manhã,sbo
2025-11-07 10:22:00,FT,Sex,1.4900000000000002,0.3680618652123764,subset_SexDom,1.0,,0.0,0.0,1418.0,,"+1,25",sexta-feira,manhã,pin88
2025-11-07 10:34:00,FT,Sex,1.1230000000000002,0.40192759754408147,subset_SexDom,4.0,0.07,0.07,0.00612341026848815,130.0,,-1,sexta-feira,manhã,sing2
2025-11-07 10:45:00,FH,Sex,0.839,0.27833500718616505,subset_SexDom,3.0,0.05,0.05,0.05383360522022837,1500.0,,0,sexta-feira,manhã,sing2
2025-11-07 10:49:00,FH,Sex,0.0,0.29170337550112896,subset_SexDom,2.0,0.11,0.05,0.0076701821668264695,71.0,,0,sexta-feira,manhã,sing2
2025-11-07 11:04:00,FT,Sex,-0.5,0.5168717829845432,subset_SexDom,9.0,0.03,0.04,0.016949152542372895,505.0,,"-0,25",sexta-feira,manhã,sing2
2025-11-07 11:18:00,FT,Sex,-1.0,0.38910372443341046,subset_SexDom,2.0,0.11,0.06,0.050000000000000044,72.0,,-1,sexta-feira,manhã,sing2
2025-11-07 11:28:00,FH,Sex,-1.0,0.29791944368686096,subset_SexDom,3.0,0.02,0.02,0.06965174129353219,422.0,,0,sexta-feira,manhã,sing2
2025-11-07 11:43:00,FT,Sex,-1.0,0.49398836985154493,subset_SexDom,4.0,0.0,0.01,0.0802638812534359,316.0,,"-0,5",sexta-feira,manhã,bf
2025-11-07 11:49:00,FH,Sex,1.19,0.4258324828458787,subset_SexDom,1.0,,0.0,-0.06392694063926946,70.0,,"+0,25",sexta-feira,manhã,pin88
2025-11-07 12:00:00,FH,Sex,1.1110000000000002,0.22219207808591637,subset_SexDom,3.0,0.02,0.02,0.0033159639981052186,2879.0,,0,sexta-feira,tarde,sbo
2025-11-07 12:15:00,FT,Sex,-1.0,0.4888607693203978,subset_SexDom,3.0,0.06,0.06,0.04962546816479415,645.0,,"-1,25",sexta-feira,tarde,sing2
2025-11-07 12:19:00,FT,Sex,0.99,0.27111319009397034,subset_SexDom,1.0,,0.0,0.1648241206030151,41.0,,0,sexta-feira,tarde,pin88
2025-11-07 12:21:00,FT,Sex,1.0630000000000002,0.4343276294550598,subset_SexDom,5.0,0.04,0.07,0.00290838584585566,1539.0,,"-1,25",sexta-feira,tarde,sbo
2025-11-07 12:27:00,FT,Sex,1.0099999999999998,0.3738971662268981,subset_SexDom,3.0,0.05,0.05,0.03980099502487555,2823.0,,"+1,25",sexta-feira,tarde,sing2
2025-11-07 12:29:00,FT,Sex,-1.0,0.49953849797014027,subset_SexDom,10.0,0.03,0.04,0.008888888888888898,1141.0,,"-0,5",sexta-feira,tarde,sing2
2025-11-07 12:31:00,FH,Sex,-0.5,0.38461665451153704,subset_SexDom,3.0,0.05,0.05,0.0032972209138012794,2879.0,,"-0,25",sexta-feira,tarde,sbo
2025-11-07 12:42:00,FT,Sex,1.0630000000000002,0.43353276130146257,subset_SexDom,3.0,0.02,0.02,0.006301502666020525,1578.0,,"+0,25",sexta-feira,tarde,sing2
2025-11-07 12:46:00,FH,Sex,1.5099999999999998,0.25102529966574294,subset_SexDom,1.0,,0.0,0.15936254980079678,1424.0,,0,sexta-feira,tarde,pin88
2025-11-07 12:53:00,FH,Sex,-0.5,0.42492548390065177,subset_SexDom,1.0,,0.0,0.1225352112676056,7.0,,"+0,25",sexta-feira,tarde,pin88
2025-11-07 13:01:00,FH,Sex,0.76,0.16895658536188837,subset_SexDom,6.0,0.02,0.02,0.05795454545454551,1949.0,,0,sexta-feira,tarde,sharp
2025-11-07 13:11:00,FH,Sex,0.0,0.2417956453907402,subset_SexDom,1.0,,0.0,0.0,2099.0,,0,sexta-feira,tarde,pin88
2025-11-07 13:15:00,FT,Sex,0.0,0.23288306744579296,subset_SexDom,1.0,,0.0,0.08876933422999335,2744.0,,0,sexta-feira,tarde,pin88
2025-11-07 13:20:00,FT,Sex,1.029,0.38344532044195,subset_SexDom,5.0,0.03,0.03,-0.0004928536224740709,220.0,,-1,sexta-feira,tarde,pin88
2025-11-07 13:23:00,FH,Sex,0.8919999999999999,0.2746019703262725,subset_SexDom,2.0,0.01,0.0,0.0,217.0,,0,sexta-feira,tarde,pin88
2025-11-07 14:17:00,FT,Sex,0.0,0.393155713024496,subset_SexDom,7.0,0.01,0.04,0.005025125628140708,358.0,,-1,sexta-feira,tarde,pin88
2025-11-07 14:18:00,FH,Sex,-1.0,0.47217886909768686,subset_SexDom,1.0,,0.0,0.13888888888888887,1422.0,,"-0,75",sexta-feira,tarde,pin88
2025-11-07 14:22:00,FT,Sex,0.8300000000000001,0.4558008107478463,subset_SexDom,4.0,0.0,0.01,0.292896174863388,1358.0,,"+0,5",sexta-feira,tarde,smk
2025-11-07 14:24:00,FT,Sex,-1.0,0.26573349702900045,subset_SexDom,7.0,0.01,0.02,0.0,2316.0,,0,sexta-feira,tarde,pin88
2025-11-07 14:26:00,FH,Sex,0.0,0.2511797296429544,subset_SexDom,1.0,,0.0,0.15,1414.0,,0,sexta-feira,tarde,pin88
2025-11-07 14:53:00,FH,Sex,0.0,0.25262020629678905,subset_SexDom,1.0,,0.0,-0.000497760079641558,1327.0,,0,sexta-feira,tarde,pin88
2025-11-07 14:57:00,FT,Sex,-1.0,0.47558499087708694,subset_SexDom,10.0,0.0,0.02,-0.010989010989011125,1517.0,,"+0,5",sexta-feira,tarde,bf
2025-11-07 15:00:00,FH,Sex,-1.0,0.4592908413948376,subset_SexDom,3.0,0.03,0.03,-0.24675324675324667,155.0,,"+0,25",sexta-feira,tarde,sing2
2025-11-07 15:05:00,FT,Sex,0.76,0.47559404898843827,subset_SexDom,3.0,0.02,0.02,0.053409090909090955,1434.0,,"-0,5",sexta-feira,tarde,smk
2025-11-07 15:13:00,FH,Sex,0.5680000000000001,0.39905879851887,subset_SexDom,1.0,,0.0,0.09566326530612253,1427.0,,"+0,25",sexta-feira,tarde,pin88
2025-11-07 15:15:00,FH,Sex,-0.5,0.399024973343748,subset_SexDom,1.0,,0.0,0.13599999999999995,1425.0,,"+0,25",sexta-feira,tarde,pin88
2025-11-07 15:20:00,FT,Sex,-1.0,0.4673931789154575,subset_SexDom,1.0,,0.0,0.10833333333333325,10.0,,"-1,25",sexta-feira,tarde,pin88
2025-11-07 15:24:00,FT,Sex,-1.0,0.2586535265468752,subset_SexDom,2.0,0.02,0.01,0.0,1236.0,,0,sexta-feira,tarde,pin88
2025-11-07 15:29:00,FH,Sex,-1.0,0.4303992298985738,subset_SexDom,2.0,0.09,0.04,0.007228915662650662,2610.0,,"-0,25",sexta-feira,tarde,sing2
2025-11-07 15:35:00,FT,Sex,-1.0,0.3160502016085683,subset_SexDom,2.0,0.05,0.02,-0.282520325203252,325.0,,1,sexta-feira,tarde,bf
2025-11-07 15:39:00,FT,Sex,-1.0,0.40679660761206404,subset_SexDom,4.0,0.02,0.03,0.0,1401.0,,"+0,5",sexta-feira,tarde,pin88
2025-11-07 15:41:00,FH,Sex,0.6279999999999999,0.4271531341277922,subset_SexDom,1.0,,0.0,0.09643734643734632,1399.0,,"-0,25",sexta-feira,tarde,pin88
2025-11-07 15:47:00,FT,Sex,-1.0,0.2668198909699818,subset_SexDom,4.0,0.02,0.02,0.0,1273.0,,0,sexta-feira,tarde,pin88
