audit_gate_to_persist_ms,audit_id,audit_persist_to_bridge_fetch_ms,audit_persist_to_bridge_fetch_ms_clock_skew_suspected,audit_to_finished,audit_to_live_ok_ms,audit_to_request,bridge_fetch_to_policy_ms,clock_skew_suspected,detect_to_audit_gate_ms,detect_to_live_ok_ms,detected_to_audited,dryrun_duration_ms,dryrun_to_final_gate_ms,duplicate_events,event_id,events_present,execution_id,executor_receive_to_dryrun_start_ms,executor_to_live_ok_ms,final_gate_to_place_start_ms,line,market,missing_stages,n_events,order_id,ordering_violations,place_duration_ms,place_to_result_persist_ms,policy_to_request_ms,request_send_to_executor_receive_ms,request_send_to_executor_receive_ms_clock_skew_suspected,request_to_finished,request_to_live_ok_ms,side,status,trace_id,ws_to_detect_ms,ws_to_live_ok_ms
87.722535,422823,,,,,,,False,1.07738,,88.799915,,,{},"2026-07-29,77444,27048",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-2,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,home,UNKNOWN,h3bup:na:e708cde8379b,0.122421,
12.608957,422824,,,,,,,False,1.067103,,13.67606,,,{},"2026-07-29,77444,27048",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-2,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,away,UNKNOWN,h3bup:na:8fa723e558a2,0.095443,
14.095593,422825,,,,,,,False,2.923927,,17.01952,,,{},"2026-07-29,54421,93855",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,4,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,home,UNKNOWN,h3bup:na:9d9998290629,0.189793,
27.852447,422826,,,,,,,False,1.088233,,28.94068,,,{},"2026-07-29,38393,27339",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,0,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,away,UNKNOWN,h3bup:na:f3c90c871c76,0.091191,
16.697955,422827,291.52512550354004,,,,,0.275872,False,0.309857,,17.007812,,,{},"2026-07-30,347,41324",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_BRIDGE_FETCHED|H3B_DETECTED|H3B_POLICY_EVAL_FINISHED|H3B_POLICY_EVAL_STARTED|H3B_WS_RECEIVED,,,,,2,AH,H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,9,,,,,,,,,,away,UNKNOWN,h3bup:na:748a67f18e80,0.086987,
13.490583,422828,,,,,,,False,0.394532,,13.885115,,,{},"2026-07-29,60837,38389",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-4,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,home,UNKNOWN,h3bup:na:34c6c98557e5,0.169079,
32.198687,422829,263.3190155029297,,,,,0.192623,False,4.490099,,36.688786,,,{},"2026-07-29,21661,10059199",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_BRIDGE_FETCHED|H3B_DETECTED|H3B_POLICY_EVAL_FINISHED|H3B_POLICY_EVAL_STARTED|H3B_WS_RECEIVED,,,,,-6,AH,H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,9,,,,,,,,,,away,UNKNOWN,h3bup:na:d32cd8998983,0.119742,
8.503223,422830,,,,,,,False,4.510735,,13.013958,,,{},"2026-07-29,1276,62310",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-8,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,home,UNKNOWN,h3bup:na:5e3d99b4872d,0.09544,
16.321259,422831,,,,,,,False,0.559709,,16.880968,,,{},"2026-07-29,244,1283",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-6,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,home,UNKNOWN,h3bup:na:91439942cdfb,0.099345,
26.369909,422832,,,,,,,False,0.286142,,26.656051,,,{},"2026-07-29,54421,93855",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,4,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,away,UNKNOWN,h3bup:na:c9339b741793,0.10066,
8.244924,422833,,,,,,,False,2.148811,,10.393735,,,{},"2026-07-29,832,893",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-6,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,home,UNKNOWN,h3bup:na:1314509184f5,0.08063,
8.415291,422834,,,,,,,False,1.058673,,9.473964,,,{},"2026-07-29,38393,27339",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,0,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,home,UNKNOWN,h3bup:na:3eb956f80b26,0.086853,
14.273866,422835,,,,,,,False,7.472832,,21.746698,,,{},"2026-07-29,38393,27339",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-1,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,away,UNKNOWN,h3bup:na:da765843084a,0.100729,
11.685133,422836,,,,,,,False,0.391613,,12.076746,,,{},"2026-07-29,1095,1074",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-1,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,away,UNKNOWN,h3bup:na:699e3044fcea,0.09558,
19.705059,422837,235.6560230255127,,,,,0.141644,False,0.280807,,19.985866,,,{},"2026-07-29,825,330",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_BRIDGE_FETCHED|H3B_DETECTED|H3B_POLICY_EVAL_FINISHED|H3B_POLICY_EVAL_STARTED|H3B_WS_RECEIVED,,,,,-3,AH,H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,9,,,,,,,,,,home,UNKNOWN,h3bup:na:41d664d114aa,0.071772,
7.43307,422838,,,,,,,False,0.294796,,7.727866,,,{},"2026-07-29,1276,62310",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-8,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,away,UNKNOWN,h3bup:na:03095cc6f7b9,0.078311,
17.568173,422839,,,,,,,False,0.381072,,17.949245,,,{},"2026-07-29,1274,1309",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-1,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,away,UNKNOWN,h3bup:na:55c0b9196dd2,0.086503,
9.417068,422840,,,,,,,False,0.778657,,10.195725,,,{},"2026-07-29,60837,38389",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-4,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,away,UNKNOWN,h3bup:na:1a65cee1fa1c,0.101391,
9.798747,422841,,,,,,,False,0.332517,,10.131264,,,{},"2026-07-29,10044820,42294",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-3,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,away,UNKNOWN,h3bup:na:46598993b4f7,0.102185,
9.236079,422842,,,,,,,False,2.288186,,11.524265,,,{},"2026-07-29,1095,1074",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-1,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,home,UNKNOWN,h3bup:na:1255f2354a99,0.143737,
10.781354,422843,,,,,,,False,0.400183,,11.181537,,,{},"2026-07-29,43878,26790",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,2,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,home,UNKNOWN,h3bup:na:2a61ba95b059,0.091427,
9.296569,422844,,,,,,,False,0.644369,,9.940938,,,{},"2026-07-29,1274,1309",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-1,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,home,UNKNOWN,h3bup:na:c64a03675de6,0.384417,
14.613677,422845,,,,,,,False,0.255558,,14.869235,,,{},"2026-07-29,32238,64782",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-3,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,away,UNKNOWN,h3bup:na:e89e79c33ce8,0.093599,
11.860936,422846,,,,,,,False,0.308326,,12.169262,,,{},"2026-07-29,991,35752",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-2,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,away,UNKNOWN,h3bup:na:30bc76b2bc91,0.136106,
21.447545,422847,,,,,,,False,0.906282,,22.353827,,,{},"2026-07-29,32238,64782",H3B_AUDIT_ENQUEUED|H3B_AUDIT_GATE_DECIDED|H3B_AUDIT_PERSIST_FINISHED|H3B_AUDIT_PERSIST_STARTED|H3B_DETECTED|H3B_WS_RECEIVED,,,,,-3,AH,H3B_BRIDGE_FETCHED|H3B_EXEC_REQUEST_CREATED|H3B_EXECUTOR_RECEIVED|H3B_DRYRUN_FINISHED|H3B_FINAL_GATE_DECIDED|H3B_PLACE_FINISHED,6,,,,,,,,,,home,UNKNOWN,h3bup:na:8d236beaaa91,0.079112,
