order_id,event_id,created_at_utc,settlement_ts,stake,pnl,settlement_status,policy_id,policy_version,bookmaker,league_name,friendly_class,odd_at_decision,odd_final,slippage_pre_pct,pre_submit_ms,clv_post_5m,clv_post_5m_valid_strict,clv_post_15m,clv_post_15m_valid_strict,clv_closing,clv_closing_valid_strict
1979533483,"2026-08-07,23824,23811",2026-08-07T12:05:38.936820+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.95,1.877,-3.743589743589741,1074.0,-3.2474226804123707,True,-2.7964785085447974,True,,False
1979623017,"2026-08-08,89,185",2026-08-07T12:27:42.971828+00:00,,2.0,-1.62,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pmk,Club Friendly,FRIENDLY,1.882,1.855,-1.4346439957491983,1109.0,-2.8287061288632787,True,-4.9692622950819665,True,,False
1979830879,"2026-08-07,23824,23811",2026-08-07T13:29:19.115924+00:00,,2.0,1.65,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,2.019,1.833,-9.212481426448745,1055.0,-5.515463917525776,True,-5.515463917525776,True,,False
1980442854,"2026-08-08,22,230",2026-08-07T16:06:42.410772+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,2.009,2.0,-0.4479840716774463,1266.0,,False,,False,,False
1981018595,"2026-08-08,27,182",2026-08-07T17:49:49.408434+00:00,,2.0,1.65,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.911,1.833,-4.081632653061228,1224.0,,False,,False,,False
1981206868,"2026-08-07,1296,1299",2026-08-07T18:25:48.784643+00:00,,2.0,-1.99,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.872,1.819,-2.8311965811965893,1247.0,,False,,False,,False
1982465331,"2026-08-08,36927,10089071",2026-08-07T23:11:47.976794+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Argentina Primera Nacional,NON_FRIENDLY,1.901,1.9,-0.0526038926880648,1170.0,-0.052603892688063425,True,0.0,True,,False
1983332551,"2026-08-08,13,240",2026-08-08T02:45:38.669861+00:00,,2.0,1.97,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,2.019,1.99,-1.436354631005455,1363.0,,False,,False,,False
1983469209,"2026-08-08,25985,25939",2026-08-08T03:31:36.532603+00:00,,2.0,-1.99,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,bdaq,Brazil Campeonato Brasiliero Série B,NON_FRIENDLY,1.98,1.979,-0.050505050505044946,1101.0,,False,,False,,False
1983471141,"2026-08-08,1655,26015",2026-08-08T03:32:22.462631+00:00,,2.0,1.76,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Brazil Campeonato Brasiliero Série B,NON_FRIENDLY,1.934,1.877,-2.947259565667008,1251.0,,False,,False,,False
1983479339,"2026-08-08,25985,25939",2026-08-08T03:35:32.056263+00:00,,2.0,1.83,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Brazil Campeonato Brasiliero Série B,NON_FRIENDLY,1.952,1.9,-2.6639344262295106,1100.0,,False,,False,,False
1984137454,"2026-08-08,30948,36815",2026-08-08T07:52:16.527415+00:00,,2.0,0.86,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.862,1.847,-0.8055853920515641,1075.0,,False,,False,,False
1984202300,"2026-08-08,227,250",2026-08-08T08:10:25.778534+00:00,,2.0,0.0,VOID_PUSH,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.852,1.847,-0.269978401727868,1161.0,-0.26997840172786614,True,-0.26997840172786614,True,,False
1984529208,"2026-08-08,22,230",2026-08-08T09:29:19.034079+00:00,,2.0,1.65,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.882,1.826,-2.975557917109449,1199.0,,False,,False,,False
1984571823,"2026-08-08,792,23025",2026-08-08T09:38:46.242669+00:00,,2.0,1.76,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,bf,Japan J-League 2/3 100 Year Vision League,NON_FRIENDLY,1.882,1.881,-0.053134962805520186,1121.0,-0.05313496280552332,True,-0.05313496280552332,True,-0.05313496280552332,True
1984643954,"2026-08-08,70847,23028",2026-08-08T09:55:05.033367+00:00,,2.0,-1.99,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,sbo,Japan J-League 2/3 100 Year Vision League,NON_FRIENDLY,2.11,2.036,-3.507109004739329,1601.0,,False,,False,-3.9622641509433953,True
1984650165,"2026-08-08,226,177",2026-08-08T09:56:48.232531+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.901,1.869,-1.6833245660178866,2502.0,,False,,False,,False
1984665748,"2026-08-08,23024,1613",2026-08-08T10:00:38.690123+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Japan J-League 2/3 100 Year Vision League,NON_FRIENDLY,1.882,1.877,-0.26567481402762455,1165.0,-0.37154989384288184,True,-0.37154989384288184,True,0.9139784946236462,True
1984692433,"2026-08-08,300,85",2026-08-08T10:06:39.730143+00:00,,2.0,1.78,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.97,1.892,-3.9593908629441663,1062.0,,False,,False,,False
1984821401,"2026-08-08,233,231",2026-08-08T10:34:08.121208+00:00,,2.0,1.73,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.901,1.869,-1.6833245660178866,1311.0,,False,-3.210771620921804,True,-2.7069234773555495,True
1984855923,"2026-08-08,10093944,10071606",2026-08-08T10:41:54.841123+00:00,,2.0,1.78,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,China Division 2 (Yi League),NON_FRIENDLY,1.893,1.892,-0.052826201796096775,1175.0,,False,,False,,False
1985578770,"2026-08-09,52,173",2026-08-08T13:06:16.063474+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.862,1.854,-0.42964554242749764,2625.0,,False,,False,,False
1985645493,"2026-08-08,707,26502",2026-08-08T13:18:36.246399+00:00,,2.0,1.93,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,sbo,Sweden Superettan,NON_FRIENDLY,2.0,1.964,-1.8000000000000016,1969.0,,False,,False,,False
1985657074,"2026-08-08,22788,583",2026-08-08T13:20:32.673173+00:00,,2.0,1.9,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,bf,Sweden Division 1,NON_FRIENDLY,1.97,1.95,-1.0152284263959401,1256.0,,False,,False,,False
1985657869,"2026-08-08,22788,583",2026-08-08T13:20:37.556810+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Sweden Division 1,NON_FRIENDLY,1.95,1.943,-0.3589743589743536,4448.0,,False,,False,,False
1985711536,"2026-08-08,29164,584",2026-08-08T13:31:08.672713+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,bf,Sweden Division 1,NON_FRIENDLY,1.94,1.931,-0.46391752577319056,1252.0,,False,,False,,False
1985711995,"2026-08-08,26688,693",2026-08-08T13:31:11.045494+00:00,,2.0,-1.99,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,bf,Sweden Division 1,NON_FRIENDLY,1.94,1.932,-0.4123711340206189,2758.0,,False,,False,,False
1985760940,"2026-08-08,143,142",2026-08-08T13:40:16.233123+00:00,,2.0,1.7,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Scotland Premier League,NON_FRIENDLY,1.884,1.847,-1.9639065817409727,1522.0,,False,,False,,False
1985782802,"2026-08-08,207,197",2026-08-08T13:44:35.872333+00:00,,2.0,1.65,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Germany Bundesliga 2,NON_FRIENDLY,1.891,1.884,-0.37017451084083114,1232.0,,False,,False,,False
1985865268,"2026-08-08,343,361",2026-08-08T14:02:10.908012+00:00,,2.0,2.16,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,2.087,2.08,-0.33540967896502716,2395.0,,False,,False,,False
1985934685,"2026-08-08,192,23565",2026-08-08T14:15:40.836541+00:00,,2.0,1.64,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.852,1.819,-1.781857451403895,3278.0,,False,,False,,False
1986603704,"2026-08-08,1268,179",2026-08-08T16:12:22.811948+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.99,1.952,-1.909547738693469,2245.0,,False,,False,,False
1986642763,"2026-08-08,23605,543",2026-08-08T16:19:37.982682+00:00,,2.0,1.35,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pmk,Club Friendly,FRIENDLY,1.892,1.821,-3.7526427061310756,1270.0,,False,,False,,False
1987419102,"2026-08-08,10017092,1660",2026-08-08T18:44:22.340041+00:00,,2.0,1.74,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,bdaq,Paraguay Division 1 (Primera División),NON_FRIENDLY,1.883,1.873,-0.5310674455655873,996.0,,False,,False,,False
1987421435,"2026-08-08,280,190",2026-08-08T18:44:47.410597+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,2.068,2.0,-3.288201160541589,1694.0,,False,,False,,False
1987450944,"2026-08-08,10017092,1660",2026-08-08T18:50:41.467793+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Paraguay Division 1 (Primera División),NON_FRIENDLY,2.078,2.07,-0.3849855630413863,1035.0,,False,,False,,False
1988005181,"2026-08-08,27385,1620",2026-08-08T21:11:35.039612+00:00,,2.0,1.76,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Paraguay Division 1 (Primera División),NON_FRIENDLY,1.892,1.877,-0.7928118393234621,2564.0,,False,,False,,False
1988575133,"2026-08-09,25901,624",2026-08-08T23:19:12.231816+00:00,,2.0,0.84,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Brazil Campeonato Brasiliero Série B,NON_FRIENDLY,1.862,1.833,-1.557465091299685,1184.0,,False,,False,,False
1988769710,"2026-08-10,54647,25722",2026-08-09T00:09:45.519385+00:00,,2.0,0.0,VOID_PUSH,H3BUP_vNext,H3BUP_vNext_20260629,vx,Ecuador Serie A (Copa Pilsener),NON_FRIENDLY,1.869,1.858,-0.5885500267522685,1305.0,,False,,False,0.21574973031284195,True
1989316842,"2026-08-09,129,111",2026-08-09T02:24:53.421592+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Scotland Premier League,NON_FRIENDLY,1.873,1.869,-0.21356113187399914,1282.0,,False,,False,,False
1989604604,"2026-08-09,92519,26567",2026-08-09T04:02:08.803629+00:00,,2.0,1.86,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Sweden Division 1,NON_FRIENDLY,1.961,1.925,-1.8357980622131582,4402.0,,False,,False,-1.8357980622131564,True
1989604644,"2026-08-09,23023,10014143",2026-08-09T04:02:09.138894+00:00,,2.0,1.62,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Japan J-League 2/3 100 Year Vision League,NON_FRIENDLY,1.854,1.813,-2.211434735706588,4790.0,,False,,False,,False
1989685998,"2026-08-09,92982,49931",2026-08-09T04:41:08.004160+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,bf,Japan J-League 2/3 100 Year Vision League,NON_FRIENDLY,2.058,2.047,-0.5344995140913351,1199.0,,False,,False,,False
1989779870,"2026-08-09,206,214",2026-08-09T05:22:08.559987+00:00,,2.0,2.02,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,bf,Germany Bundesliga 2,NON_FRIENDLY,2.04,2.01,-1.4705882352941297,1089.0,,False,,False,,False
1989865021,"2026-08-09,49,302",2026-08-09T06:24:10.430945+00:00,,2.0,1.66,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.862,1.833,-1.557465091299685,1287.0,,False,,False,,False
1990193569,"2026-08-09,92982,49931",2026-08-09T08:09:45.505296+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,bf,Japan J-League 2/3 100 Year Vision League,NON_FRIENDLY,1.873,1.866,-0.37373198077949255,1198.0,,False,,False,,False
1990679143,"2026-08-09,1657,38836",2026-08-09T10:14:00.204372+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,sing2,Sweden Division 1,NON_FRIENDLY,1.877,1.85,-1.4384656366542308,4799.0,,False,,False,,False
1991298078,"2026-08-09,1,194",2026-08-09T12:21:56.905397+00:00,,2.0,-1.93,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,2.068,2.06,-0.386847195357834,1300.0,,False,,False,,False
1991549472,"2026-08-09,58921,100360",2026-08-09T13:10:10.004918+00:00,,2.0,0.0,VOID_PUSH,H3BUP_vNext,H3BUP_vNext_20260629,vx,Ecuador Serie A (Copa Pilsener),NON_FRIENDLY,1.855,1.844,-0.5929919137466253,1322.0,,False,,False,-0.5929919137466211,True
1991652730,"2026-08-09,1657,38836",2026-08-09T13:28:41.710235+00:00,,2.0,1.85,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,bf,Sweden Division 1,NON_FRIENDLY,1.931,1.921,-0.5178663904712588,1298.0,,False,,False,,False
1991653786,"2026-08-09,1657,38836",2026-08-09T13:28:48.376551+00:00,,2.0,-2.0,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Sweden Division 1,NON_FRIENDLY,1.96,1.943,-0.8673469387755053,6778.0,,False,,False,,False
1991709792,"2026-08-09,26518,26622",2026-08-09T13:39:34.405744+00:00,,2.0,1.74,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Sweden Division 1,NON_FRIENDLY,1.872,1.869,-0.16025641025641632,1309.0,,False,,False,,False
1991782590,"2026-08-09,10011153,1659",2026-08-09T13:54:04.164604+00:00,,2.0,-1.72,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,sbo,Brazil Campeonato Brasiliero Série B,NON_FRIENDLY,2.146,2.144,-0.09319664492077259,2941.0,,False,,False,,False
1991788592,"2026-08-09,140,127",2026-08-09T13:55:17.213866+00:00,,2.0,1.76,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Scotland Premier League,NON_FRIENDLY,1.917,1.884,-1.7214397496087708,1689.0,-1.7214397496087663,True,-1.9260801665799132,True,-7.192118226600986,True
1992039086,"2026-08-09,39545,10053758",2026-08-09T14:42:35.410658+00:00,,2.0,1.75,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,bf,Paraguay Division 1 (Primera División),NON_FRIENDLY,1.882,1.873,-0.4782146652497289,1449.0,,False,,False,,False
1992107049,"2026-08-09,304,174",2026-08-09T14:55:55.558665+00:00,,2.0,1.62,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Club Friendly,FRIENDLY,1.852,1.813,-2.1058315334773297,1105.0,,False,,False,0.0,True
1993103212,"2026-08-09,58469,654",2026-08-09T18:05:50.911915+00:00,,2.0,1.83,SETTLED_DECIDED,H3BUP_vNext,H3BUP_vNext_20260629,vx,Brazil Campeonato Brasiliero Série B,NON_FRIENDLY,1.892,1.881,-0.581395348837204,2091.0,,False,,False,,False
1993763912,"2026-08-09,25901,624",2026-08-09T20:15:28.405563+00:00,,2.0,0.0,VOID_PUSH,H3BUP_vNext,H3BUP_vNext_20260629,vx,Brazil Campeonato Brasiliero Série B,NON_FRIENDLY,1.883,1.876,-0.37174721189591703,1049.0,,False,-6.2000000000000055,True,-6.2000000000000055,True
1993783260,"2026-08-09,25901,624",2026-08-09T20:19:13.281895+00:00,,2.0,0.0,VOID_PUSH,H3BUP_vNext,H3BUP_vNext_20260629,pin88,Brazil Campeonato Brasiliero Série B,NON_FRIENDLY,2.019,2.01,-0.44576523031205256,1421.0,,False,,False,1.0558069381598534,True
